region,date,price,rent,property_type,roi
District of Columbia,2016-03,545811.0,2500.0,AllHomes,218.3244
District of Columbia,2016-04,548524.0,2500.0,AllHomes,219.4096
District of Columbia,2016-05,552092.0,2580.0,AllHomes,213.98914728682172
District of Columbia,2016-06,554892.0,2550.0,AllHomes,217.60470588235293
District of Columbia,2016-07,556596.0,2600.0,AllHomes,214.07538461538462
District of Columbia,2016-08,558373.0,2595.0,AllHomes,215.17263969171483
District of Columbia,2016-09,559612.0,2500.0,AllHomes,223.8448
District of Columbia,2016-10,560046.0,2500.0,AllHomes,224.0184
District of Columbia,2016-11,562721.0,2500.0,AllHomes,225.0884
District of Columbia,2016-12,566070.0,2500.0,AllHomes,226.428
District of Columbia,2017-01,571851.0,2500.0,AllHomes,228.7404
District of Columbia,2017-02,575878.0,2600.0,AllHomes,221.49153846153845
District of Columbia,2017-03,579637.0,2550.0,AllHomes,227.3086274509804
District of Columbia,2017-04,580295.0,2600.0,AllHomes,223.1903846153846
District of Columbia,2017-05,579981.0,2700.0,AllHomes,214.80777777777777
District of Columbia,2017-06,579407.0,2695.0,AllHomes,214.99332096474953
District of Columbia,2017-07,580777.0,2700.0,AllHomes,215.1025925925926
District of Columbia,2017-08,581798.0,2600.0,AllHomes,223.76846153846154
District of Columbia,2017-09,583659.0,2600.0,AllHomes,224.48423076923078
District of Columbia,2017-10,586195.0,2575.0,AllHomes,227.64854368932038
District of Columbia,2017-11,588137.0,2550.0,AllHomes,230.64196078431374
District of Columbia,2017-12,590456.0,2595.0,AllHomes,227.53603082851637
District of Columbia,2018-01,590659.0,2550.0,AllHomes,231.63098039215686
District of Columbia,2018-02,594254.0,2500.0,AllHomes,237.7016
District of Columbia,2018-03,593441.0,2500.0,AllHomes,237.3764
District of Columbia,2018-04,594887.0,2600.0,AllHomes,228.8026923076923
District of Columbia,2018-05,595826.0,2650.0,AllHomes,224.84
District of Columbia,2018-06,600703.0,2675.0,AllHomes,224.5618691588785
District of Columbia,2018-07,605303.0,2700.0,AllHomes,224.1862962962963
District of Columbia,2018-08,608152.0,2650.0,AllHomes,229.49132075471698
District of Columbia,2018-09,610810.0,2680.0,AllHomes,227.91417910447763
District of Columbia,2018-10,613101.0,2600.0,AllHomes,235.80807692307692
District of Columbia,2018-11,616118.0,2600.0,AllHomes,236.96846153846153
District of Columbia,2018-12,617748.0,2600.0,AllHomes,237.5953846153846
District of Columbia,2019-01,618504.0,2600.0,AllHomes,237.88615384615386
District of Columbia,2019-02,617463.0,2605.0,AllHomes,237.02994241842612
District of Columbia,2019-03,620679.0,2600.0,AllHomes,238.7226923076923
District of Columbia,2019-04,624002.0,2650.0,AllHomes,235.47245283018867
District of Columbia,2019-05,627542.0,2700.0,AllHomes,232.42296296296297
District of Columbia,2019-06,628115.0,2750.0,AllHomes,228.40545454545455
District of Columbia,2019-07,628161.0,2730.0,AllHomes,230.0956043956044
District of Columbia,2019-08,629709.0,2700.0,AllHomes,233.22555555555556
District of Columbia,2019-09,631042.0,2700.0,AllHomes,233.71925925925925
District of Columbia,2019-10,632440.0,2700.0,AllHomes,234.23703703703703
District of Columbia,2019-11,633135.0,2700.0,AllHomes,234.49444444444444
District of Columbia,2019-12,634526.0,2730.0,AllHomes,232.42710622710624
Wyoming,2010-02,197087.0,,AllHomes,
Wyoming,2010-03,197001.0,,AllHomes,
Wyoming,2010-04,197123.0,,AllHomes,
Wyoming,2010-05,197398.0,,AllHomes,
Wyoming,2010-06,197696.0,,AllHomes,
Wyoming,2010-07,197663.0,,AllHomes,
Wyoming,2010-08,197494.0,,AllHomes,
Wyoming,2010-09,197215.0,,AllHomes,
Wyoming,2010-10,197151.0,,AllHomes,
Wyoming,2010-11,196893.0,,AllHomes,
Wyoming,2010-12,196586.0,,AllHomes,
Wyoming,2011-01,196243.0,,AllHomes,
Wyoming,2011-02,196051.0,,AllHomes,
Wyoming,2011-03,195975.0,,AllHomes,
Wyoming,2011-04,195876.0,,AllHomes,
Wyoming,2011-05,195494.0,,AllHomes,
Wyoming,2011-06,194871.0,,AllHomes,
Wyoming,2011-07,194583.0,,AllHomes,
Wyoming,2011-08,194732.0,,AllHomes,
Wyoming,2011-09,195099.0,,AllHomes,
Wyoming,2011-10,195052.0,,AllHomes,
Wyoming,2011-11,195182.0,,AllHomes,
Wyoming,2011-12,195281.0,,AllHomes,
Wyoming,2012-01,195874.0,,AllHomes,
Wyoming,2012-02,196313.0,,AllHomes,
Wyoming,2012-03,196771.0,,AllHomes,
Wyoming,2012-04,197130.0,,AllHomes,
Wyoming,2012-05,197751.0,,AllHomes,
Wyoming,2012-06,198662.0,,AllHomes,
Wyoming,2012-07,199412.0,,AllHomes,
Wyoming,2012-08,199871.0,,AllHomes,
Wyoming,2012-09,200266.0,,AllHomes,
Wyoming,2012-10,201094.0,,AllHomes,
Wyoming,2012-11,201926.0,,AllHomes,
Wyoming,2012-12,202893.0,,AllHomes,
Wyoming,2013-01,203350.0,,AllHomes,
Wyoming,2013-02,203840.0,,AllHomes,
Wyoming,2013-03,204220.0,,AllHomes,
Wyoming,2013-04,204697.0,,AllHomes,
Wyoming,2013-05,205160.0,,AllHomes,
Wyoming,2013-06,205424.0,,AllHomes,
Wyoming,2013-07,205738.0,,AllHomes,
Wyoming,2013-08,206151.0,,AllHomes,
Wyoming,2013-09,206654.0,,AllHomes,
Wyoming,2013-10,207197.0,,AllHomes,
Wyoming,2013-11,207708.0,,AllHomes,
Wyoming,2013-12,208164.0,,AllHomes,
Wyoming,2014-01,208747.0,,AllHomes,
Wyoming,2014-02,209374.0,,AllHomes,
Wyoming,2014-03,210161.0,,AllHomes,
Wyoming,2014-04,210920.0,,AllHomes,
Wyoming,2014-05,211688.0,,AllHomes,
Wyoming,2014-06,212485.0,1295.0,AllHomes,164.0810810810811
Wyoming,2014-07,213300.0,1200.0,AllHomes,177.75
Wyoming,2014-08,214008.0,1300.0,AllHomes,164.62153846153845
Wyoming,2014-09,214789.0,1200.0,AllHomes,178.99083333333334
Wyoming,2014-10,215387.0,1200.0,AllHomes,179.48916666666668
Wyoming,2014-11,216109.0,1100.0,AllHomes,196.46272727272728
Wyoming,2014-12,216742.0,1000.0,AllHomes,216.742
Wyoming,2015-01,217460.0,1100.0,AllHomes,197.6909090909091
Wyoming,2015-02,218097.0,1197.5,AllHomes,182.12693110647183
Wyoming,2015-03,218640.0,1250.0,AllHomes,174.912
Wyoming,2015-04,219196.0,1215.0,AllHomes,180.4082304526749
Wyoming,2015-05,219761.0,1200.0,AllHomes,183.13416666666666
Wyoming,2015-06,220425.0,1200.0,AllHomes,183.6875
Wyoming,2015-07,221122.0,1200.0,AllHomes,184.26833333333335
Wyoming,2015-08,221971.0,1225.0,AllHomes,181.2008163265306
Wyoming,2015-09,222591.0,1250.0,AllHomes,178.0728
Wyoming,2015-10,223169.0,1250.0,AllHomes,178.5352
Wyoming,2015-11,223531.0,1200.0,AllHomes,186.27583333333334
Wyoming,2015-12,224066.0,1200.0,AllHomes,186.72166666666666
Wyoming,2016-01,224477.0,1200.0,AllHomes,187.06416666666667
Wyoming,2016-02,224929.0,1200.0,AllHomes,187.44083333333333
Wyoming,2016-03,225304.0,1195.0,AllHomes,188.53891213389122
Wyoming,2016-04,225588.0,1150.0,AllHomes,196.16347826086957
Wyoming,2016-05,225860.0,1125.0,AllHomes,200.76444444444445
Wyoming,2016-06,226027.0,1150.0,AllHomes,196.54521739130433
Wyoming,2016-07,226174.0,1100.0,AllHomes,205.61272727272728
Wyoming,2016-08,226043.0,1100.0,AllHomes,205.49363636363637
Wyoming,2016-09,225858.0,1065.0,AllHomes,212.07323943661973
Wyoming,2016-10,225748.0,1075.0,AllHomes,209.99813953488373
Wyoming,2016-11,225887.0,1100.0,AllHomes,205.35181818181817
Wyoming,2016-12,225920.0,997.5,AllHomes,226.48621553884712
Wyoming,2017-01,225960.0,1050.0,AllHomes,215.2
Wyoming,2017-02,225943.0,1050.0,AllHomes,215.18380952380951
Wyoming,2017-03,226013.0,1050.0,AllHomes,215.25047619047618
Wyoming,2017-04,226173.0,1100.0,AllHomes,205.6118181818182
Wyoming,2017-05,226287.0,1100.0,AllHomes,205.71545454545455
Wyoming,2017-06,226552.0,1100.0,AllHomes,205.95636363636365
Wyoming,2017-07,226820.0,1100.0,AllHomes,206.2
Wyoming,2017-08,227443.0,1100.0,AllHomes,206.76636363636365
Wyoming,2017-09,228259.0,1100.0,AllHomes,207.5081818181818
Wyoming,2017-10,229220.0,1000.0,AllHomes,229.22
Wyoming,2017-11,230125.0,1050.0,AllHomes,219.16666666666666
Wyoming,2017-12,231042.0,1050.0,AllHomes,220.04
Wyoming,2018-01,231894.0,1000.0,AllHomes,231.894
Wyoming,2018-02,232822.0,1000.0,AllHomes,232.822
Wyoming,2018-03,233542.0,1050.0,AllHomes,222.42095238095237
Wyoming,2018-04,234303.0,1037.5,AllHomes,225.83421686746988
Wyoming,2018-05,234832.0,1100.0,AllHomes,213.48363636363635
Wyoming,2018-06,235467.0,1100.0,AllHomes,214.0609090909091
Wyoming,2018-07,236038.0,1100.0,AllHomes,214.58
Wyoming,2018-08,236587.0,1050.0,AllHomes,225.32095238095238
Wyoming,2018-09,237149.0,1070.0,AllHomes,221.63457943925235
Wyoming,2018-10,237688.0,1050.0,AllHomes,226.3695238095238
Wyoming,2018-11,238475.0,1100.0,AllHomes,216.79545454545453
Wyoming,2018-12,239175.0,1150.0,AllHomes,207.97826086956522
Wyoming,2019-01,240047.0,1100.0,AllHomes,218.22454545454545
Wyoming,2019-02,240925.0,1095.0,AllHomes,220.02283105022832
Wyoming,2019-03,242269.0,1100.0,AllHomes,220.24454545454546
Wyoming,2019-04,243647.0,1100.0,AllHomes,221.49727272727273
Wyoming,2019-05,245130.0,1125.0,AllHomes,217.89333333333335
Wyoming,2019-06,246459.0,1185.0,AllHomes,207.98227848101266
Wyoming,2019-07,247866.0,1150.0,AllHomes,215.53565217391304
Wyoming,2019-08,249175.0,1250.0,AllHomes,199.34
Wyoming,2019-09,250397.0,1200.0,AllHomes,208.66416666666666
Wyoming,2019-10,251557.0,1150.0,AllHomes,218.74521739130435
Wyoming,2019-11,252517.0,1195.0,AllHomes,211.3112970711297
Wyoming,2019-12,253571.0,1150.0,AllHomes,220.49652173913043
California,2010-02,336433.0,,Sfr,
California,2010-03,337328.0,,Sfr,
California,2010-04,338599.0,,Sfr,
California,2010-05,340412.0,,Sfr,
California,2010-06,340074.0,,Sfr,
California,2010-07,338914.0,,Sfr,
California,2010-08,337359.0,,Sfr,
California,2010-09,336141.0,,Sfr,
California,2010-10,334489.0,,Sfr,
California,2010-11,332206.0,,Sfr,
California,2010-12,330232.0,,Sfr,
California,2011-01,328546.0,,Sfr,
California,2011-02,327102.0,2150.0,Sfr,152.14046511627907
California,2011-03,324903.0,2175.0,Sfr,149.3806896551724
California,2011-04,322667.0,2200.0,Sfr,146.66681818181817
California,2011-05,319605.0,2200.0,Sfr,145.275
California,2011-06,317788.0,2200.0,Sfr,144.4490909090909
California,2011-07,316373.0,2125.0,Sfr,148.8814117647059
California,2011-08,314990.0,2100.0,Sfr,149.9952380952381
California,2011-09,313364.0,2000.0,Sfr,156.682
California,2011-10,311558.0,1995.0,Sfr,156.16942355889725
California,2011-11,310848.0,1900.0,Sfr,163.6042105263158
California,2011-12,309701.0,1895.0,Sfr,163.43060686015832
California,2012-01,309011.0,1850.0,Sfr,167.03297297297297
California,2012-02,308505.0,1850.0,Sfr,166.75945945945946
California,2012-03,308734.0,1895.0,Sfr,162.9203166226913
California,2012-04,309491.0,1850.0,Sfr,167.29243243243243
California,2012-05,311091.0,1850.0,Sfr,168.1572972972973
California,2012-06,313073.0,1850.0,Sfr,169.22864864864866
California,2012-07,315441.0,1850.0,Sfr,170.50864864864866
California,2012-08,318425.0,1800.0,Sfr,176.90277777777777
California,2012-09,321868.0,1800.0,Sfr,178.81555555555556
California,2012-10,326111.0,1800.0,Sfr,181.17277777777778
California,2012-11,330026.0,1795.0,Sfr,183.85849582172702
California,2012-12,335186.0,1750.0,Sfr,191.53485714285713
California,2013-01,340267.0,1775.0,Sfr,191.69971830985915
California,2013-02,346282.0,1795.0,Sfr,192.91476323119778
California,2013-03,352920.0,1795.0,Sfr,196.61281337047353
California,2013-04,360321.0,1795.0,Sfr,200.73593314763232
California,2013-05,367900.0,1799.0,Sfr,204.50250138966092
California,2013-06,375551.0,1800.0,Sfr,208.63944444444445
California,2013-07,383096.0,1850.0,Sfr,207.07891891891893
California,2013-08,390416.0,1799.0,Sfr,217.0183435241801
California,2013-09,396907.0,1869.0,Sfr,212.36329588014982
California,2013-10,402547.0,1850.0,Sfr,217.59297297297297
California,2013-11,407744.0,1800.0,Sfr,226.52444444444444
California,2013-12,412250.0,1895.0,Sfr,217.5461741424802
California,2014-01,416808.0,1850.0,Sfr,225.30162162162162
California,2014-02,420564.0,1800.0,Sfr,233.64666666666668
California,2014-03,422797.0,1800.0,Sfr,234.88722222222222
California,2014-04,423900.0,1825.0,Sfr,232.27397260273972
California,2014-05,424561.0,1995.0,Sfr,212.8125313283208
California,2014-06,425435.0,2000.0,Sfr,212.7175
California,2014-07,426776.0,2000.0,Sfr,213.388
California,2014-08,427513.0,2000.0,Sfr,213.7565
California,2014-09,428792.0,2000.0,Sfr,214.396
California,2014-10,430158.0,2000.0,Sfr,215.079
California,2014-11,432603.0,2000.0,Sfr,216.3015
California,2014-12,434415.0,2000.0,Sfr,217.2075
California,2015-01,436357.0,2012.5,Sfr,216.82335403726708
California,2015-02,438549.0,2095.0,Sfr,209.33126491646777
California,2015-03,441816.0,2100.0,Sfr,210.38857142857142
California,2015-04,444565.0,2150.0,Sfr,206.77441860465117
California,2015-05,447434.0,2200.0,Sfr,203.3790909090909
California,2015-06,449664.0,2250.0,Sfr,199.85066666666665
California,2015-07,451798.0,2250.0,Sfr,200.7991111111111
California,2015-08,454359.0,2280.0,Sfr,199.28026315789472
California,2015-09,457313.0,2295.0,Sfr,199.2649237472767
California,2015-10,460555.0,2295.0,Sfr,200.67755991285404
California,2015-11,463114.0,2300.0,Sfr,201.35391304347826
California,2015-12,466643.0,2300.0,Sfr,202.88826086956522
California,2016-01,469757.0,2299.0,Sfr,204.33101348412353
California,2016-02,472456.0,2300.0,Sfr,205.41565217391303
California,2016-03,474191.0,2395.0,Sfr,197.99206680584552
California,2016-04,476901.0,2395.0,Sfr,199.12359081419623
California,2016-05,479519.0,2395.0,Sfr,200.21670146137788
California,2016-06,482293.0,2400.0,Sfr,200.95541666666668
California,2016-07,484723.0,2400.0,Sfr,201.96791666666667
California,2016-08,487785.0,2400.0,Sfr,203.24375
California,2016-09,490613.0,2395.0,Sfr,204.84885177453026
California,2016-10,493677.0,2350.0,Sfr,210.07531914893616
California,2016-11,496280.0,2400.0,Sfr,206.78333333333333
California,2016-12,498524.0,2300.0,Sfr,216.7495652173913
California,2017-01,500970.0,2400.0,Sfr,208.7375
California,2017-02,503616.0,2500.0,Sfr,201.4464
California,2017-03,506770.0,2500.0,Sfr,202.708
California,2017-04,509643.0,2650.0,Sfr,192.31811320754716
California,2017-05,512930.0,2700.0,Sfr,189.97407407407408
California,2017-06,516470.0,2700.0,Sfr,191.28518518518518
California,2017-07,519414.0,2700.0,Sfr,192.37555555555556
California,2017-08,522146.0,2700.0,Sfr,193.3874074074074
California,2017-09,525135.0,2700.0,Sfr,194.49444444444444
California,2017-10,528581.0,2695.0,Sfr,196.1339517625232
California,2017-11,532687.0,2650.0,Sfr,201.01396226415093
California,2017-12,536931.0,2650.0,Sfr,202.6154716981132
California,2018-01,541391.0,2695.0,Sfr,200.88719851576994
California,2018-02,545813.0,2700.0,Sfr,202.15296296296296
California,2018-03,549622.0,2700.0,Sfr,203.5637037037037
California,2018-04,552438.0,2750.0,Sfr,200.88654545454546
California,2018-05,554522.0,2800.0,Sfr,198.04357142857143
California,2018-06,556460.0,2800.0,Sfr,198.7357142857143
California,2018-07,558645.0,2845.0,Sfr,196.3602811950791
California,2018-08,560282.0,2800.0,Sfr,200.10071428571428
California,2018-09,561327.0,2800.0,Sfr,200.47392857142856
California,2018-10,562110.0,2750.0,Sfr,204.40363636363637
California,2018-11,562891.0,2800.0,Sfr,201.0325
California,2018-12,562820.0,2800.0,Sfr,201.00714285714287
California,2019-01,562344.0,2800.0,Sfr,200.83714285714285
California,2019-02,561231.0,2800.0,Sfr,200.43964285714284
California,2019-03,560722.0,2800.0,Sfr,200.25785714285715
California,2019-04,560995.0,2895.0,Sfr,193.78065630397236
California,2019-05,561637.0,2900.0,Sfr,193.66793103448276
California,2019-06,562386.0,2900.0,Sfr,193.92620689655172
California,2019-07,563398.0,2895.0,Sfr,194.61070811744386
California,2019-08,564896.0,2900.0,Sfr,194.79172413793103
California,2019-09,566911.0,2899.0,Sfr,195.55398413245948
California,2019-10,569019.0,2800.0,Sfr,203.22107142857143
California,2019-11,571142.0,2825.0,Sfr,202.1741592920354
California,2019-12,574142.0,2800.0,Sfr,205.0507142857143
Texas,2010-02,138216.0,,Sfr,
Texas,2010-03,138236.0,,Sfr,
Texas,2010-04,138336.0,,Sfr,
Texas,2010-05,138367.0,,Sfr,
Texas,2010-06,138254.0,,Sfr,
Texas,2010-07,137793.0,,Sfr,
Texas,2010-08,137269.0,,Sfr,
Texas,2010-09,136741.0,,Sfr,
Texas,2010-10,136315.0,,Sfr,
Texas,2010-11,135804.0,,Sfr,
Texas,2010-12,135379.0,,Sfr,
Texas,2011-01,134970.0,,Sfr,
Texas,2011-02,134447.0,,Sfr,
Texas,2011-03,133877.0,,Sfr,
Texas,2011-04,133306.0,,Sfr,
Texas,2011-05,132844.0,,Sfr,
Texas,2011-06,132419.0,,Sfr,
Texas,2011-07,132236.0,,Sfr,
Texas,2011-08,132212.0,,Sfr,
Texas,2011-09,132307.0,,Sfr,
Texas,2011-10,132330.0,,Sfr,
Texas,2011-11,132205.0,,Sfr,
Texas,2011-12,132038.0,,Sfr,
Texas,2012-01,132012.0,,Sfr,
Texas,2012-02,132250.0,,Sfr,
Texas,2012-03,132597.0,,Sfr,
Texas,2012-04,132897.0,,Sfr,
Texas,2012-05,133220.0,,Sfr,
Texas,2012-06,133575.0,,Sfr,
Texas,2012-07,134002.0,,Sfr,
Texas,2012-08,134385.0,,Sfr,
Texas,2012-09,134677.0,,Sfr,
Texas,2012-10,134960.0,,Sfr,
Texas,2012-11,135413.0,,Sfr,
Texas,2012-12,136003.0,1225.0,Sfr,111.02285714285715
Texas,2013-01,136692.0,1026.0,Sfr,133.2280701754386
Texas,2013-02,137332.0,1075.0,Sfr,127.7506976744186
Texas,2013-03,138086.0,1090.0,Sfr,126.68440366972477
Texas,2013-04,138928.0,1169.0,Sfr,118.84345594525236
Texas,2013-05,139790.0,1180.0,Sfr,118.46610169491525
Texas,2013-06,140662.0,1275.0,Sfr,110.32313725490197
Texas,2013-07,141556.0,1203.5,Sfr,117.62027420024927
Texas,2013-08,142495.0,1280.0,Sfr,111.32421875
Texas,2013-09,143532.0,1275.0,Sfr,112.57411764705883
Texas,2013-10,144623.0,1275.0,Sfr,113.42980392156863
Texas,2013-11,145705.0,1250.0,Sfr,116.564
Texas,2013-12,146662.0,1260.0,Sfr,116.3984126984127
Texas,2014-01,147530.0,1250.0,Sfr,118.024
Texas,2014-02,148425.0,1250.0,Sfr,118.74
Texas,2014-03,149218.0,1295.0,Sfr,115.22625482625483
Texas,2014-04,149985.0,1300.0,Sfr,115.37307692307692
Texas,2014-05,150784.0,1350.0,Sfr,111.69185185185185
Texas,2014-06,151704.0,1375.0,Sfr,110.33018181818181
Texas,2014-07,152582.0,1395.0,Sfr,109.37777777777778
Texas,2014-08,153530.0,1395.0,Sfr,110.05734767025089
Texas,2014-09,154474.0,1385.0,Sfr,111.53357400722021
Texas,2014-10,155449.0,1375.0,Sfr,113.05381818181819
Texas,2014-11,156421.0,1375.0,Sfr,113.76072727272727
Texas,2014-12,157431.0,1375.0,Sfr,114.49527272727272
Texas,2015-01,158452.0,1375.0,Sfr,115.23781818181818
Texas,2015-02,159466.0,1395.0,Sfr,114.31254480286738
Texas,2015-03,160552.0,1400.0,Sfr,114.68
Texas,2015-04,161660.0,1425.0,Sfr,113.44561403508771
Texas,2015-05,162693.0,1450.0,Sfr,112.20206896551724
Texas,2015-06,163711.0,1495.0,Sfr,109.5056856187291
Texas,2015-07,164708.0,1455.0,Sfr,113.20137457044673
Texas,2015-08,165676.0,1450.0,Sfr,114.25931034482758
Texas,2015-09,166565.0,1425.0,Sfr,116.88771929824561
Texas,2015-10,167512.0,1425.0,Sfr,117.55228070175438
Texas,2015-11,168373.0,1425.0,Sfr,118.15649122807018
Texas,2015-12,169274.0,1425.0,Sfr,118.78877192982456
Texas,2016-01,170217.0,1425.0,Sfr,119.45052631578947
Texas,2016-02,171132.0,1425.0,Sfr,120.09263157894736
Texas,2016-03,172022.0,1450.0,Sfr,118.63586206896552
Texas,2016-04,172882.0,1450.0,Sfr,119.22896551724138
Texas,2016-05,173918.0,1450.0,Sfr,119.94344827586207
Texas,2016-06,174895.0,1450.0,Sfr,120.61724137931034
Texas,2016-07,175957.0,1450.0,Sfr,121.34965517241379
Texas,2016-08,176887.0,1450.0,Sfr,121.99103448275862
Texas,2016-09,177878.0,1400.0,Sfr,127.05571428571429
Texas,2016-10,178774.0,1400.0,Sfr,127.69571428571429
Texas,2016-11,179889.0,1400.0,Sfr,128.49214285714285
Texas,2016-12,181071.0,1395.0,Sfr,129.8
Texas,2017-01,182137.0,1450.0,Sfr,125.61172413793103
Texas,2017-02,183198.0,1480.0,Sfr,123.78243243243243
Texas,2017-03,184122.0,1495.0,Sfr,123.15852842809365
Texas,2017-04,185111.0,1500.0,Sfr,123.40733333333333
Texas,2017-05,185946.0,1550.0,Sfr,119.96516129032258
Texas,2017-06,186809.0,1550.0,Sfr,120.52193548387096
Texas,2017-07,187576.0,1550.0,Sfr,121.01677419354839
Texas,2017-08,188357.0,1525.0,Sfr,123.5127868852459
Texas,2017-09,189199.0,1525.0,Sfr,124.06491803278689
Texas,2017-10,190194.0,1500.0,Sfr,126.796
Texas,2017-11,191198.0,1500.0,Sfr,127.46533333333333
Texas,2017-12,192110.0,1500.0,Sfr,128.07333333333332
Texas,2018-01,192905.0,1500.0,Sfr,128.60333333333332
Texas,2018-02,193733.0,1500.0,Sfr,129.15533333333335
Texas,2018-03,194714.0,1521.0,Sfr,128.01709401709402
Texas,2018-04,195812.0,1550.0,Sfr,126.33032258064516
Texas,2018-05,196868.0,1575.0,Sfr,124.99555555555555
Texas,2018-06,197887.0,1595.0,Sfr,124.06708463949843
Texas,2018-07,198800.0,1595.0,Sfr,124.63949843260188
Texas,2018-08,199752.0,1595.0,Sfr,125.23636363636363
Texas,2018-09,200542.0,1550.0,Sfr,129.38193548387096
Texas,2018-10,201472.0,1550.0,Sfr,129.98193548387096
Texas,2018-11,202291.0,1550.0,Sfr,130.51032258064515
Texas,2018-12,203278.0,1550.0,Sfr,131.14709677419356
Texas,2019-01,204240.0,1550.0,Sfr,131.76774193548388
Texas,2019-02,205167.0,1550.0,Sfr,132.3658064516129
Texas,2019-03,205770.0,1550.0,Sfr,132.75483870967741
Texas,2019-04,206192.0,1595.0,Sfr,129.27398119122256
Texas,2019-05,206662.0,1600.0,Sfr,129.16375
Texas,2019-06,207244.0,1600.0,Sfr,129.5275
Texas,2019-07,207904.0,1600.0,Sfr,129.94
Texas,2019-08,208526.0,1600.0,Sfr,130.32875
Texas,2019-09,209208.0,1599.0,Sfr,130.83677298311446
Texas,2019-10,209696.0,1595.0,Sfr,131.47084639498433
Texas,2019-11,210191.0,1590.0,Sfr,132.19559748427673
Texas,2019-12,210559.0,1575.0,Sfr,133.68825396825397
Florida,2010-02,165416.0,,Sfr,
Florida,2010-03,164942.0,1300.0,Sfr,126.87846153846154
Florida,2010-04,164495.0,1350.0,Sfr,121.84814814814816
Florida,2010-05,163981.0,1375.0,Sfr,119.25890909090909
Florida,2010-06,163205.0,1450.0,Sfr,112.5551724137931
Florida,2010-07,162095.0,1325.0,Sfr,122.33584905660378
Florida,2010-08,160777.0,1325.0,Sfr,121.34113207547169
Florida,2010-09,159360.0,1350.0,Sfr,118.04444444444445
Florida,2010-10,157847.0,1325.0,Sfr,119.12981132075471
Florida,2010-11,156181.0,1300.0,Sfr,120.13923076923076
Florida,2010-12,154598.0,1375.0,Sfr,112.43490909090909
Florida,2011-01,152981.0,1400.0,Sfr,109.27214285714285
Florida,2011-02,151478.0,1400.0,Sfr,108.19857142857143
Florida,2011-03,149897.0,1400.0,Sfr,107.06928571428571
Florida,2011-04,148467.0,1400.0,Sfr,106.04785714285714
Florida,2011-05,147105.0,1400.0,Sfr,105.075
Florida,2011-06,146032.0,1400.0,Sfr,104.30857142857143
Florida,2011-07,145052.0,1400.0,Sfr,103.60857142857142
Florida,2011-08,144376.0,1400.0,Sfr,103.12571428571428
Florida,2011-09,143858.0,1400.0,Sfr,102.75571428571429
Florida,2011-10,143566.0,1400.0,Sfr,102.54714285714286
Florida,2011-11,143374.0,1400.0,Sfr,102.41
Florida,2011-12,143227.0,1400.0,Sfr,102.305
Florida,2012-01,143193.0,1395.0,Sfr,102.64731182795698
Florida,2012-02,143220.0,1400.0,Sfr,102.3
Florida,2012-03,143516.0,1495.0,Sfr,95.99732441471572
Florida,2012-04,144001.0,1450.0,Sfr,99.31103448275861
Florida,2012-05,144580.0,1450.0,Sfr,99.71034482758621
Florida,2012-06,145243.0,1500.0,Sfr,96.82866666666666
Florida,2012-07,146026.0,1495.0,Sfr,97.676254180602
Florida,2012-08,146921.0,1495.0,Sfr,98.27491638795986
Florida,2012-09,147866.0,1450.0,Sfr,101.97655172413793
Florida,2012-10,148882.0,1450.0,Sfr,102.67724137931035
Florida,2012-11,149969.0,1450.0,Sfr,103.42689655172414
Florida,2012-12,151234.0,1400.0,Sfr,108.02428571428571
Florida,2013-01,152732.0,1400.0,Sfr,109.09428571428572
Florida,2013-02,154424.0,1450.0,Sfr,106.49931034482759
Florida,2013-03,156160.0,1475.0,Sfr,105.87118644067796
Florida,2013-04,157919.0,1500.0,Sfr,105.27933333333333
Florida,2013-05,159866.0,1500.0,Sfr,106.57733333333333
Florida,2013-06,161827.0,1500.0,Sfr,107.88466666666666
Florida,2013-07,163939.0,1550.0,Sfr,105.76709677419355
Florida,2013-08,166114.0,1525.0,Sfr,108.9272131147541
Florida,2013-09,168341.0,1595.0,Sfr,105.54294670846394
Florida,2013-10,170333.0,1600.0,Sfr,106.458125
Florida,2013-11,172223.0,1650.0,Sfr,104.37757575757576
Florida,2013-12,173937.0,1635.0,Sfr,106.38348623853211
Florida,2014-01,175535.0,1600.0,Sfr,109.709375
Florida,2014-02,176890.0,1550.0,Sfr,114.12258064516129
Florida,2014-03,178215.0,1500.0,Sfr,118.81
Florida,2014-04,179343.0,1500.0,Sfr,119.562
Florida,2014-05,180387.0,1600.0,Sfr,112.741875
Florida,2014-06,181266.0,1600.0,Sfr,113.29125
Florida,2014-07,182136.0,1600.0,Sfr,113.835
Florida,2014-08,182760.0,1595.0,Sfr,114.58307210031347
Florida,2014-09,183474.0,1600.0,Sfr,114.67125
Florida,2014-10,184465.0,1595.0,Sfr,115.65203761755485
Florida,2014-11,185610.0,1550.0,Sfr,119.7483870967742
Florida,2014-12,186752.0,1525.0,Sfr,122.46032786885246
Florida,2015-01,187805.0,1500.0,Sfr,125.20333333333333
Florida,2015-02,188970.0,1550.0,Sfr,121.91612903225807
Florida,2015-03,190129.0,1575.0,Sfr,120.7168253968254
Florida,2015-04,191295.0,1595.0,Sfr,119.93416927899686
Florida,2015-05,192506.0,1600.0,Sfr,120.31625
Florida,2015-06,193813.0,1600.0,Sfr,121.133125
