Estado,Año,Mes,Tasa de desempleo,Fecha,Clasificacion
Carolina-del-sur,2017,07,4.2,2017-07,Normal
Carolina-del-sur,2017,06,4.1,2017-06,Normal
Carolina-del-sur,2017,05,4.1,2017-05,Normal
Carolina-del-sur,2017,04,4.2,2017-04,Normal
Carolina-del-sur,2017,03,4.2,2017-03,Normal
Carolina-del-sur,2017,02,4.3,2017-02,Normal
Carolina-del-sur,2017,01,4.4,2017-01,Normal
Carolina-del-sur,2018,12,3.3,2018-12,Bueno
Carolina-del-sur,2018,11,3.3,2018-11,Bueno
Carolina-del-sur,2018,10,3.3,2018-10,Bueno
Carolina-del-sur,2018,09,3.3,2018-09,Bueno
Carolina-del-sur,2018,08,3.3,2018-08,Bueno
Carolina-del-sur,2018,07,3.3,2018-07,Bueno
Carolina-del-sur,2018,06,3.3,2018-06,Bueno
Carolina-del-sur,2018,05,3.3,2018-05,Bueno
Carolina-del-sur,2018,04,3.3,2018-04,Bueno
Carolina-del-sur,2018,03,3.5,2018-03,Bueno
Carolina-del-sur,2018,02,3.7,2018-02,Bueno
Carolina-del-sur,2018,01,3.9,2018-01,Bueno
Carolina-del-sur,2019,12,2.6,2019-12,Bueno
Carolina-del-sur,2019,11,2.5,2019-11,Bueno
Carolina-del-sur,2019,10,2.5,2019-10,Bueno
Carolina-del-sur,2019,09,2.4,2019-09,Bueno
Carolina-del-sur,2019,08,2.5,2019-08,Bueno
Carolina-del-sur,2019,07,2.6,2019-07,Bueno
Carolina-del-sur,2019,06,2.8,2019-06,Bueno
Carolina-del-sur,2019,05,2.9,2019-05,Bueno
Carolina-del-sur,2019,04,3.1,2019-04,Bueno
Carolina-del-sur,2019,03,3.2,2019-03,Bueno
Carolina-del-sur,2019,02,3.2,2019-02,Bueno
Carolina-del-sur,2019,01,3.2,2019-01,Bueno
Dakota-del-sur,2010,12,5.0,2010-12,Normal
Dakota-del-sur,2010,11,5.0,2010-11,Normal
Dakota-del-sur,2010,10,4.9,2010-10,Normal
Dakota-del-sur,2010,09,4.9,2010-09,Normal
Dakota-del-sur,2010,08,4.9,2010-08,Normal
Dakota-del-sur,2010,07,4.9,2010-07,Normal
Dakota-del-sur,2010,06,4.9,2010-06,Normal
Dakota-del-sur,2010,05,4.9,2010-05,Normal
Dakota-del-sur,2010,04,4.9,2010-04,Normal
Dakota-del-sur,2010,03,4.9,2010-03,Normal
Dakota-del-sur,2010,02,4.9,2010-02,Normal
Dakota-del-sur,2010,01,4.8,2010-01,Normal
Dakota-del-sur,2011,12,4.2,2011-12,Normal
Dakota-del-sur,2011,11,4.3,2011-11,Normal
Dakota-del-sur,2011,10,4.4,2011-10,Normal
Dakota-del-sur,2011,09,4.4,2011-09,Normal
Dakota-del-sur,2011,08,4.5,2011-08,Normal
Dakota-del-sur,2011,07,4.5,2011-07,Normal
Dakota-del-sur,2011,06,4.6,2011-06,Normal
Dakota-del-sur,2011,05,4.7,2011-05,Normal
Dakota-del-sur,2011,04,4.8,2011-04,Normal
Dakota-del-sur,2011,03,4.9,2011-03,Normal
Dakota-del-sur,2011,02,4.9,2011-02,Normal
Dakota-del-sur,2011,01,5.0,2011-01,Normal
Dakota-del-sur,2012,12,3.9,2012-12,Bueno
Dakota-del-sur,2012,11,3.9,2012-11,Bueno
Dakota-del-sur,2012,10,4.0,2012-10,Bueno
Dakota-del-sur,2012,09,4.0,2012-09,Bueno
Dakota-del-sur,2012,08,4.1,2012-08,Normal
Dakota-del-sur,2012,07,4.1,2012-07,Normal
Dakota-del-sur,2012,06,4.1,2012-06,Normal
Dakota-del-sur,2012,05,4.1,2012-05,Normal
Dakota-del-sur,2012,04,4.1,2012-04,Normal
Dakota-del-sur,2012,03,4.1,2012-03,Normal
Dakota-del-sur,2012,02,4.1,2012-02,Normal
Dakota-del-sur,2012,01,4.2,2012-01,Normal
Dakota-del-sur,2013,12,3.5,2013-12,Bueno
Dakota-del-sur,2013,11,3.5,2013-11,Bueno
Dakota-del-sur,2013,10,3.6,2013-10,Bueno
Dakota-del-sur,2013,09,3.6,2013-09,Bueno
Dakota-del-sur,2013,08,3.7,2013-08,Bueno
Dakota-del-sur,2013,07,3.7,2013-07,Bueno
Dakota-del-sur,2013,06,3.7,2013-06,Bueno
Dakota-del-sur,2013,05,3.8,2013-05,Bueno
Dakota-del-sur,2013,04,3.8,2013-04,Bueno
Dakota-del-sur,2013,03,3.8,2013-03,Bueno
Dakota-del-sur,2013,02,3.8,2013-02,Bueno
Dakota-del-sur,2013,01,3.9,2013-01,Bueno
Dakota-del-sur,2014,12,3.2,2014-12,Bueno
Dakota-del-sur,2014,11,3.2,2014-11,Bueno
Dakota-del-sur,2014,10,3.3,2014-10,Bueno
Dakota-del-sur,2014,09,3.3,2014-09,Bueno
Dakota-del-sur,2014,08,3.3,2014-08,Bueno
Dakota-del-sur,2014,07,3.3,2014-07,Bueno
Dakota-del-sur,2014,06,3.3,2014-06,Bueno
Dakota-del-sur,2014,05,3.4,2014-05,Bueno
Dakota-del-sur,2014,04,3.4,2014-04,Bueno
Dakota-del-sur,2014,03,3.4,2014-03,Bueno
Dakota-del-sur,2014,02,3.4,2014-02,Bueno
Dakota-del-sur,2014,01,3.5,2014-01,Bueno
Dakota-del-sur,2015,12,2.8,2015-12,Bueno
Dakota-del-sur,2015,11,2.9,2015-11,Bueno
Dakota-del-sur,2015,10,2.9,2015-10,Bueno
Dakota-del-sur,2015,09,3.0,2015-09,Bueno
Dakota-del-sur,2015,08,3.0,2015-08,Bueno
Dakota-del-sur,2015,07,3.1,2015-07,Bueno
Dakota-del-sur,2015,06,3.1,2015-06,Bueno
Dakota-del-sur,2015,05,3.1,2015-05,Bueno
Dakota-del-sur,2015,04,3.1,2015-04,Bueno
Dakota-del-sur,2015,03,3.2,2015-03,Bueno
Dakota-del-sur,2015,02,3.2,2015-02,Bueno
Dakota-del-sur,2015,01,3.2,2015-01,Bueno
Dakota-del-sur,2016,12,3.2,2016-12,Bueno
Dakota-del-sur,2016,11,3.2,2016-11,Bueno
Dakota-del-sur,2016,10,3.2,2016-10,Bueno
Dakota-del-sur,2016,09,3.2,2016-09,Bueno
Dakota-del-sur,2016,08,3.1,2016-08,Bueno
Dakota-del-sur,2016,07,3.1,2016-07,Bueno
Dakota-del-sur,2016,06,3.0,2016-06,Bueno
Dakota-del-sur,2016,05,2.9,2016-05,Bueno
Dakota-del-sur,2016,04,2.9,2016-04,Bueno
Dakota-del-sur,2016,03,2.8,2016-03,Bueno
Dakota-del-sur,2016,02,2.8,2016-02,Bueno
Dakota-del-sur,2016,01,2.8,2016-01,Bueno
Dakota-del-sur,2017,12,3.0,2017-12,Bueno
Dakota-del-sur,2017,11,3.0,2017-11,Bueno
Dakota-del-sur,2017,10,3.0,2017-10,Bueno
Dakota-del-sur,2017,09,3.1,2017-09,Bueno
Dakota-del-sur,2017,08,3.1,2017-08,Bueno
Dakota-del-sur,2017,07,3.1,2017-07,Bueno
Dakota-del-sur,2017,06,3.0,2017-06,Bueno
Dakota-del-sur,2017,05,3.0,2017-05,Bueno
Dakota-del-sur,2017,04,3.0,2017-04,Bueno
Dakota-del-sur,2017,03,3.1,2017-03,Bueno
Dakota-del-sur,2017,02,3.1,2017-02,Bueno
Dakota-del-sur,2017,01,3.1,2017-01,Bueno
Dakota-del-sur,2018,12,2.8,2018-12,Bueno
Dakota-del-sur,2018,11,2.8,2018-11,Bueno
Dakota-del-sur,2018,10,2.7,2018-10,Bueno
Dakota-del-sur,2018,09,2.7,2018-09,Bueno
Dakota-del-sur,2018,08,2.7,2018-08,Bueno
Dakota-del-sur,2018,07,2.7,2018-07,Bueno
Dakota-del-sur,2018,06,2.8,2018-06,Bueno
Dakota-del-sur,2018,05,2.8,2018-05,Bueno
Dakota-del-sur,2018,04,2.8,2018-04,Bueno
Dakota-del-sur,2018,03,2.9,2018-03,Bueno
Dakota-del-sur,2018,02,2.9,2018-02,Bueno
Dakota-del-sur,2018,01,2.9,2018-01,Bueno
Dakota-del-sur,2019,12,2.7,2019-12,Bueno
Dakota-del-sur,2019,11,2.7,2019-11,Bueno
Dakota-del-sur,2019,10,2.8,2019-10,Bueno
Dakota-del-sur,2019,09,2.8,2019-09,Bueno
Dakota-del-sur,2019,08,2.9,2019-08,Bueno
Dakota-del-sur,2019,07,2.9,2019-07,Bueno
Dakota-del-sur,2019,06,2.8,2019-06,Bueno
Dakota-del-sur,2019,05,2.8,2019-05,Bueno
Dakota-del-sur,2019,04,2.8,2019-04,Bueno
Dakota-del-sur,2019,03,2.8,2019-03,Bueno
Dakota-del-sur,2019,02,2.8,2019-02,Bueno
Dakota-del-sur,2019,01,2.8,2019-01,Bueno
Tennessee,2010,12,9.6,2010-12,Critico
Tennessee,2010,11,9.7,2010-11,Critico
Tennessee,2010,10,9.6,2010-10,Critico
Tennessee,2010,09,9.5,2010-09,Critico
Tennessee,2010,08,9.5,2010-08,Critico
Tennessee,2010,07,9.5,2010-07,Critico
Tennessee,2010,06,9.6,2010-06,Critico
Tennessee,2010,05,9.8,2010-05,Critico
Tennessee,2010,04,10.0,2010-04,Critico
Tennessee,2010,03,10.2,2010-03,Critico
Tennessee,2010,02,10.4,2010-02,Critico
Tennessee,2010,01,10.5,2010-01,Critico
Tennessee,2011,12,8.4,2011-12,Critico
Tennessee,2011,11,8.6,2011-11,Critico
Tennessee,2011,10,8.8,2011-10,Critico
Tennessee,2011,09,8.9,2011-09,Critico
Tennessee,2011,08,9.1,2011-08,Critico
Tennessee,2011,07,9.2,2011-07,Critico
Tennessee,2011,06,9.2,2011-06,Critico
Tennessee,2011,05,9.3,2011-05,Critico
Tennessee,2011,04,9.3,2011-04,Critico
Tennessee,2011,03,9.4,2011-03,Critico
Tennessee,2011,02,9.5,2011-02,Critico
Tennessee,2011,01,9.6,2011-01,Critico
Tennessee,2012,12,7.9,2012-12,Critico
Tennessee,2012,11,7.8,2012-11,Critico
Tennessee,2012,10,7.8,2012-10,Critico
Tennessee,2012,09,7.8,2012-09,Critico
Tennessee,2012,08,7.9,2012-08,Critico
Tennessee,2012,07,8.0,2012-07,Critico
Tennessee,2012,06,8.0,2012-06,Critico
Tennessee,2012,05,8.0,2012-05,Critico
Tennessee,2012,04,8.0,2012-04,Critico
Tennessee,2012,03,8.0,2012-03,Critico
Tennessee,2012,02,8.1,2012-02,Critico
Tennessee,2012,01,8.2,2012-01,Critico
Tennessee,2013,12,7.1,2013-12,Critico
Tennessee,2013,11,7.3,2013-11,Critico
Tennessee,2013,10,7.4,2013-10,Critico
Tennessee,2013,09,7.6,2013-09,Critico
Tennessee,2013,08,7.7,2013-08,Critico
Tennessee,2013,07,7.8,2013-07,Critico
Tennessee,2013,06,7.9,2013-06,Critico
Tennessee,2013,05,7.9,2013-05,Critico
Tennessee,2013,04,8.0,2013-04,Critico
Tennessee,2013,03,8.0,2013-03,Critico
Tennessee,2013,02,8.0,2013-02,Critico
Tennessee,2013,01,8.0,2013-01,Critico
Tennessee,2014,12,6.2,2014-12,Critico
Tennessee,2014,11,6.3,2014-11,Critico
Tennessee,2014,10,6.4,2014-10,Critico
Tennessee,2014,09,6.5,2014-09,Critico
Tennessee,2014,08,6.6,2014-08,Critico
Tennessee,2014,07,6.6,2014-07,Critico
Tennessee,2014,06,6.7,2014-06,Critico
Tennessee,2014,05,6.7,2014-05,Critico
Tennessee,2014,04,6.7,2014-04,Critico
Tennessee,2014,03,6.8,2014-03,Critico
Tennessee,2014,02,6.8,2014-02,Critico
Tennessee,2014,01,6.9,2014-01,Critico
Tennessee,2015,12,4.9,2015-12,Normal
Tennessee,2015,11,5.0,2015-11,Normal
Tennessee,2015,10,5.1,2015-10,Normal
Tennessee,2015,09,5.3,2015-09,Normal
Tennessee,2015,08,5.4,2015-08,Normal
Tennessee,2015,07,5.5,2015-07,Normal
Tennessee,2015,06,5.7,2015-06,Normal
Tennessee,2015,05,5.8,2015-05,Normal
Tennessee,2015,04,5.9,2015-04,Normal
Tennessee,2015,03,6.0,2015-03,Critico
Tennessee,2015,02,6.1,2015-02,Critico
Tennessee,2015,01,6.1,2015-01,Critico
Tennessee,2016,12,4.7,2016-12,Normal
Tennessee,2016,11,4.8,2016-11,Normal
Tennessee,2016,10,4.9,2016-10,Normal
Tennessee,2016,09,4.9,2016-09,Normal
Tennessee,2016,08,4.8,2016-08,Normal
Tennessee,2016,07,4.8,2016-07,Normal
Tennessee,2016,06,4.7,2016-06,Normal
Tennessee,2016,05,4.7,2016-05,Normal
Tennessee,2016,04,4.6,2016-04,Normal
Tennessee,2016,03,4.7,2016-03,Normal
Tennessee,2016,02,4.7,2016-02,Normal
Tennessee,2016,01,4.8,2016-01,Normal
Tennessee,2017,12,3.5,2017-12,Bueno
Tennessee,2017,11,3.4,2017-11,Bueno
Tennessee,2017,10,3.4,2017-10,Bueno
Tennessee,2017,09,3.4,2017-09,Bueno
Tennessee,2017,08,3.4,2017-08,Bueno
Tennessee,2017,07,3.5,2017-07,Bueno
Tennessee,2017,06,3.6,2017-06,Bueno
Tennessee,2017,05,3.7,2017-05,Bueno
Tennessee,2017,04,3.9,2017-04,Bueno
Tennessee,2017,03,4.2,2017-03,Normal
Tennessee,2017,02,4.4,2017-02,Normal
Tennessee,2017,01,4.6,2017-01,Normal
Tennessee,2018,12,3.5,2018-12,Bueno
Tennessee,2018,11,3.5,2018-11,Bueno
Tennessee,2018,10,3.5,2018-10,Bueno
Tennessee,2018,09,3.5,2018-09,Bueno
Tennessee,2018,08,3.5,2018-08,Bueno
Tennessee,2018,07,3.5,2018-07,Bueno
Tennessee,2018,06,3.5,2018-06,Bueno
Tennessee,2018,05,3.5,2018-05,Bueno
Tennessee,2018,04,3.5,2018-04,Bueno
Tennessee,2018,03,3.5,2018-03,Bueno
Tennessee,2018,02,3.5,2018-02,Bueno
Tennessee,2018,01,3.5,2018-01,Bueno
Tennessee,2019,12,3.6,2019-12,Bueno
Tennessee,2019,11,3.5,2019-11,Bueno
Tennessee,2019,10,3.4,2019-10,Bueno
Tennessee,2019,09,3.4,2019-09,Bueno
Tennessee,2019,08,3.3,2019-08,Bueno
Tennessee,2019,07,3.3,2019-07,Bueno
Tennessee,2019,06,3.3,2019-06,Bueno
Tennessee,2019,05,3.3,2019-05,Bueno
Tennessee,2019,04,3.4,2019-04,Bueno
Tennessee,2019,03,3.4,2019-03,Bueno
Tennessee,2019,02,3.4,2019-02,Bueno
Tennessee,2019,01,3.5,2019-01,Bueno
Texas,2010,12,8.2,2010-12,Critico
Texas,2010,11,8.2,2010-11,Critico
Texas,2010,10,8.2,2010-10,Critico
Texas,2010,09,8.1,2010-09,Critico
Texas,2010,08,8.1,2010-08,Critico
Texas,2010,07,8.1,2010-07,Critico
Texas,2010,06,8.1,2010-06,Critico
Texas,2010,05,8.2,2010-05,Critico
Texas,2010,04,8.2,2010-04,Critico
Texas,2010,03,8.3,2010-03,Critico
Texas,2010,02,8.3,2010-02,Critico
Texas,2010,01,8.3,2010-01,Critico
Texas,2011,12,7.3,2011-12,Critico
Texas,2011,11,7.5,2011-11,Critico
Texas,2011,10,7.8,2011-10,Critico
Texas,2011,09,8.0,2011-09,Critico
Texas,2011,08,8.2,2011-08,Critico
Texas,2011,07,8.3,2011-07,Critico
Texas,2011,06,8.3,2011-06,Critico
Texas,2011,05,8.2,2011-05,Critico
Texas,2011,04,8.1,2011-04,Critico
Texas,2011,03,8.1,2011-03,Critico
Texas,2011,02,8.2,2011-02,Critico
Texas,2011,01,8.2,2011-01,Critico
Texas,2012,12,6.5,2012-12,Critico
Texas,2012,11,6.5,2012-11,Critico
Texas,2012,10,6.5,2012-10,Critico
Texas,2012,09,6.5,2012-09,Critico
Texas,2012,08,6.6,2012-08,Critico
Texas,2012,07,6.7,2012-07,Critico
Texas,2012,06,6.8,2012-06,Critico
Texas,2012,05,6.8,2012-05,Critico
Texas,2012,04,6.8,2012-04,Critico
Texas,2012,03,6.7,2012-03,Critico
Texas,2012,02,7.0,2012-02,Critico
Texas,2012,01,7.1,2012-01,Critico
Texas,2013,12,5.8,2013-12,Normal
Texas,2013,11,6.0,2013-11,Critico
Texas,2013,10,6.1,2013-10,Critico
Texas,2013,09,6.2,2013-09,Critico
Texas,2013,08,6.3,2013-08,Critico
Texas,2013,07,6.3,2013-07,Critico
Texas,2013,06,6.4,2013-06,Critico
Texas,2013,05,6.4,2013-05,Critico
Texas,2013,04,6.5,2013-04,Critico
Texas,2013,03,6.5,2013-03,Critico
Texas,2013,02,6.6,2013-02,Critico
Texas,2013,01,6.5,2013-01,Critico
Texas,2014,12,4.6,2014-12,Normal
Texas,2014,11,4.8,2014-11,Normal
Texas,2014,10,4.9,2014-10,Normal
Texas,2014,09,5.0,2014-09,Normal
Texas,2014,08,5.1,2014-08,Normal
Texas,2014,07,5.2,2014-07,Normal
Texas,2014,06,5.2,2014-06,Normal
Texas,2014,05,5.3,2014-05,Normal
Texas,2014,04,5.4,2014-04,Normal
Texas,2014,03,5.5,2014-03,Normal
Texas,2014,02,5.6,2014-02,Normal
Texas,2014,01,5.7,2014-01,Normal
Texas,2015,12,4.5,2015-12,Normal
Texas,2015,11,4.5,2015-11,Normal
Texas,2015,10,4.5,2015-10,Normal
Texas,2015,09,4.5,2015-09,Normal
Texas,2015,08,4.5,2015-08,Normal
Texas,2015,07,4.4,2015-07,Normal
Texas,2015,06,4.4,2015-06,Normal
Texas,2015,05,4.4,2015-05,Normal
Texas,2015,04,4.5,2015-04,Normal
Texas,2015,03,4.5,2015-03,Normal
Texas,2015,02,4.5,2015-02,Normal
Texas,2015,01,4.6,2015-01,Normal
Texas,2016,12,4.8,2016-12,Normal
Texas,2016,11,4.8,2016-11,Normal
Texas,2016,10,4.8,2016-10,Normal
Texas,2016,09,4.8,2016-09,Normal
Texas,2016,08,4.7,2016-08,Normal
Texas,2016,07,4.7,2016-07,Normal
Texas,2016,06,4.7,2016-06,Normal
Texas,2016,05,4.6,2016-05,Normal
Texas,2016,04,4.5,2016-04,Normal
Texas,2016,03,4.5,2016-03,Normal
Texas,2016,02,4.4,2016-02,Normal
Texas,2016,01,4.5,2016-01,Normal
Texas,2017,12,4.1,2017-12,Normal
Texas,2017,11,4.1,2017-11,Normal
Texas,2017,10,4.1,2017-10,Normal
Texas,2017,09,4.1,2017-09,Normal
Texas,2017,08,4.2,2017-08,Normal
Texas,2017,07,4.2,2017-07,Normal
Texas,2017,06,4.3,2017-06,Normal
Texas,2017,05,4.4,2017-05,Normal
Texas,2017,04,4.5,2017-04,Normal
Texas,2017,03,4.6,2017-03,Normal
Texas,2017,02,4.7,2017-02,Normal
Texas,2017,01,4.8,2017-01,Normal
Texas,2018,12,3.8,2018-12,Bueno
Texas,2018,11,3.8,2018-11,Bueno
Texas,2018,10,3.8,2018-10,Bueno
Texas,2018,09,3.8,2018-09,Bueno
Texas,2018,08,3.8,2018-08,Bueno
Texas,2018,07,3.9,2018-07,Bueno
Texas,2018,06,3.9,2018-06,Bueno
Texas,2018,05,3.9,2018-05,Bueno
Texas,2018,04,4.0,2018-04,Bueno
Texas,2018,03,4.0,2018-03,Bueno
Texas,2018,02,4.0,2018-02,Bueno
Texas,2018,01,4.1,2018-01,Normal
Texas,2019,12,3.5,2019-12,Bueno
Texas,2019,11,3.5,2019-11,Bueno
Texas,2019,10,3.5,2019-10,Bueno
Texas,2019,09,3.6,2019-09,Bueno
Texas,2019,08,3.5,2019-08,Bueno
Texas,2019,07,3.5,2019-07,Bueno
Texas,2019,06,3.4,2019-06,Bueno
Texas,2019,05,3.4,2019-05,Bueno
Texas,2019,04,3.5,2019-04,Bueno
Texas,2019,03,3.5,2019-03,Bueno
Texas,2019,02,3.6,2019-02,Bueno
Texas,2019,01,3.7,2019-01,Bueno
Utah,2010,12,7.8,2010-12,Critico
Utah,2010,11,7.9,2010-11,Critico
Utah,2010,10,7.9,2010-10,Critico
Utah,2010,09,7.9,2010-09,Critico
Utah,2010,08,7.9,2010-08,Critico
Utah,2010,07,7.9,2010-07,Critico
Utah,2010,06,7.9,2010-06,Critico
Utah,2010,05,8.0,2010-05,Critico
Utah,2010,04,8.0,2010-04,Critico
Utah,2010,03,8.0,2010-03,Critico
Utah,2010,02,8.0,2010-02,Critico
Utah,2010,01,8.0,2010-01,Critico
Utah,2011,12,5.4,2011-12,Normal
Utah,2011,11,5.8,2011-11,Normal
Utah,2011,10,6.2,2011-10,Critico
Utah,2011,09,6.6,2011-09,Critico
Utah,2011,08,7.0,2011-08,Critico
Utah,2011,07,7.4,2011-07,Critico
Utah,2011,06,7.7,2011-06,Critico
Utah,2011,05,7.7,2011-05,Critico
Utah,2011,04,7.7,2011-04,Critico
Utah,2011,03,7.7,2011-03,Critico
Utah,2011,02,7.7,2011-02,Critico
Utah,2011,01,7.8,2011-01,Critico
Utah,2012,12,4.6,2012-12,Normal
Utah,2012,11,4.6,2012-11,Normal
Utah,2012,10,4.6,2012-10,Normal
Utah,2012,09,4.7,2012-09,Normal
Utah,2012,08,4.7,2012-08,Normal
Utah,2012,07,4.8,2012-07,Normal
Utah,2012,06,4.8,2012-06,Normal
Utah,2012,05,4.9,2012-05,Normal
Utah,2012,04,4.8,2012-04,Normal
Utah,2012,03,4.8,2012-03,Normal
Utah,2012,02,4.7,2012-02,Normal
Utah,2012,01,5.3,2012-01,Normal
Utah,2013,12,3.9,2013-12,Bueno
Utah,2013,11,4.0,2013-11,Bueno
Utah,2013,10,4.0,2013-10,Bueno
Utah,2013,09,4.1,2013-09,Normal
Utah,2013,08,4.2,2013-08,Normal
Utah,2013,07,4.2,2013-07,Normal
Utah,2013,06,4.2,2013-06,Normal
Utah,2013,05,4.3,2013-05,Normal
Utah,2013,04,4.3,2013-04,Normal
Utah,2013,03,4.4,2013-03,Normal
Utah,2013,02,4.4,2013-02,Normal
Utah,2013,01,4.5,2013-01,Normal
Utah,2014,12,3.6,2014-12,Bueno
Utah,2014,11,3.6,2014-11,Bueno
Utah,2014,10,3.6,2014-10,Bueno
Utah,2014,09,3.6,2014-09,Bueno
Utah,2014,08,3.6,2014-08,Bueno
Utah,2014,07,3.6,2014-07,Bueno
Utah,2014,06,3.6,2014-06,Bueno
Utah,2014,05,3.6,2014-05,Bueno
Utah,2014,04,3.6,2014-04,Bueno
Utah,2014,03,3.7,2014-03,Bueno
Utah,2014,02,3.7,2014-02,Bueno
Utah,2014,01,3.8,2014-01,Bueno
Utah,2015,12,3.5,2015-12,Bueno
Utah,2015,11,3.5,2015-11,Bueno
Utah,2015,10,3.5,2015-10,Bueno
Utah,2015,09,3.5,2015-09,Bueno
Utah,2015,08,3.5,2015-08,Bueno
Utah,2015,07,3.5,2015-07,Bueno
Utah,2015,06,3.5,2015-06,Bueno
Utah,2015,05,3.5,2015-05,Bueno
Utah,2015,04,3.5,2015-04,Bueno
Utah,2015,03,3.5,2015-03,Bueno
Utah,2015,02,3.5,2015-02,Bueno
Utah,2015,01,3.6,2015-01,Bueno
Utah,2016,12,3.2,2016-12,Bueno
Utah,2016,11,3.2,2016-11,Bueno
Utah,2016,10,3.2,2016-10,Bueno
Utah,2016,09,3.3,2016-09,Bueno
Utah,2016,08,3.3,2016-08,Bueno
Utah,2016,07,3.3,2016-07,Bueno
Utah,2016,06,3.4,2016-06,Bueno
Utah,2016,05,3.4,2016-05,Bueno
Utah,2016,04,3.4,2016-04,Bueno
Utah,2016,03,3.5,2016-03,Bueno
Utah,2016,02,3.5,2016-02,Bueno
Utah,2016,01,3.5,2016-01,Bueno
Utah,2017,12,3.1,2017-12,Bueno
Utah,2017,11,3.1,2017-11,Bueno
Utah,2017,10,3.1,2017-10,Bueno
Utah,2017,09,3.1,2017-09,Bueno
Utah,2017,08,3.2,2017-08,Bueno
Utah,2017,07,3.2,2017-07,Bueno
Utah,2017,06,3.2,2017-06,Bueno
Utah,2017,05,3.2,2017-05,Bueno
Utah,2017,04,3.2,2017-04,Bueno
Utah,2017,03,3.2,2017-03,Bueno
Utah,2017,02,3.2,2017-02,Bueno
Utah,2017,01,3.2,2017-01,Bueno
Utah,2018,12,2.8,2018-12,Bueno
Utah,2018,11,2.9,2018-11,Bueno
Utah,2018,10,2.9,2018-10,Bueno
Utah,2018,09,2.9,2018-09,Bueno
Utah,2018,08,2.9,2018-08,Bueno
Utah,2018,07,2.9,2018-07,Bueno
Utah,2018,06,2.9,2018-06,Bueno
Utah,2018,05,2.9,2018-05,Bueno
Utah,2018,04,3.0,2018-04,Bueno
Utah,2018,03,3.0,2018-03,Bueno
Utah,2018,02,3.0,2018-02,Bueno
Utah,2018,01,3.0,2018-01,Bueno
Utah,2019,12,2.5,2019-12,Bueno
Utah,2019,11,2.5,2019-11,Bueno
Utah,2019,10,2.5,2019-10,Bueno
Utah,2019,09,2.5,2019-09,Bueno
Utah,2019,08,2.5,2019-08,Bueno
Utah,2019,07,2.5,2019-07,Bueno
Utah,2019,06,2.6,2019-06,Bueno
Utah,2019,05,2.6,2019-05,Bueno
Utah,2019,04,2.6,2019-04,Bueno
Utah,2019,03,2.7,2019-03,Bueno
Utah,2019,02,2.7,2019-02,Bueno
Utah,2019,01,2.8,2019-01,Bueno
Virginia,2010,12,6.9,2010-12,Critico
Virginia,2010,11,7.0,2010-11,Critico
Virginia,2010,10,7.1,2010-10,Critico
Virginia,2010,09,7.1,2010-09,Critico
Virginia,2010,08,7.2,2010-08,Critico
Virginia,2010,07,7.2,2010-07,Critico
Virginia,2010,06,7.3,2010-06,Critico
Virginia,2010,05,7.4,2010-05,Critico
Virginia,2010,04,7.5,2010-04,Critico
Virginia,2010,03,7.6,2010-03,Critico
Virginia,2010,02,7.6,2010-02,Critico
Virginia,2010,01,7.6,2010-01,Critico
Virginia,2011,12,6.3,2011-12,Critico
Virginia,2011,11,6.4,2011-11,Critico
Virginia,2011,10,6.5,2011-10,Critico
Virginia,2011,09,6.6,2011-09,Critico
Virginia,2011,08,6.6,2011-08,Critico
Virginia,2011,07,6.6,2011-07,Critico
Virginia,2011,06,6.6,2011-06,Critico
Virginia,2011,05,6.5,2011-05,Critico
Virginia,2011,04,6.5,2011-04,Critico
Virginia,2011,03,6.6,2011-03,Critico
Virginia,2011,02,6.6,2011-02,Critico
Virginia,2011,01,6.7,2011-01,Critico
Virginia,2012,12,5.7,2012-12,Normal
Virginia,2012,11,5.7,2012-11,Normal
Virginia,2012,10,5.7,2012-10,Normal
Virginia,2012,09,5.8,2012-09,Normal
Virginia,2012,08,5.9,2012-08,Normal
Virginia,2012,07,5.9,2012-07,Normal
Virginia,2012,06,6.0,2012-06,Critico
Virginia,2012,05,6.1,2012-05,Critico
Virginia,2012,04,6.1,2012-04,Critico
Virginia,2012,03,6.1,2012-03,Critico
Virginia,2012,02,6.2,2012-02,Critico
Virginia,2012,01,6.2,2012-01,Critico
Virginia,2013,12,5.4,2013-12,Normal
Virginia,2013,11,5.4,2013-11,Normal
Virginia,2013,10,5.5,2013-10,Normal
Virginia,2013,09,5.5,2013-09,Normal
Virginia,2013,08,5.6,2013-08,Normal
Virginia,2013,07,5.6,2013-07,Normal
Virginia,2013,06,5.6,2013-06,Normal
Virginia,2013,05,5.6,2013-05,Normal
Virginia,2013,04,5.6,2013-04,Normal
Virginia,2013,03,5.6,2013-03,Normal
Virginia,2013,02,5.6,2013-02,Normal
Virginia,2013,01,5.6,2013-01,Normal
Virginia,2014,12,4.8,2014-12,Normal
Virginia,2014,11,4.9,2014-11,Normal
Virginia,2014,10,4.9,2014-10,Normal
Virginia,2014,09,5.0,2014-09,Normal
Virginia,2014,08,5.1,2014-08,Normal
Virginia,2014,07,5.1,2014-07,Normal
Virginia,2014,06,5.2,2014-06,Normal
Virginia,2014,05,5.2,2014-05,Normal
Virginia,2014,04,5.3,2014-04,Normal
Virginia,2014,03,5.3,2014-03,Normal
