ID_Estado,Fecha,Año,Mes,Tipo_Propiedad,Precio,Tasa_Desempleo,Clasificacion
HI,2012-07,2012,7,2Bedroom,360955.0,5.9,Normal
HI,2012-08,2012,8,2Bedroom,357401.0,5.7,Normal
HI,2012-09,2012,9,2Bedroom,358976.0,5.5,Normal
HI,2012-10,2012,10,2Bedroom,361063.0,5.3,Normal
HI,2012-11,2012,11,2Bedroom,363004.0,5.2,Normal
HI,2012-12,2012,12,2Bedroom,365074.0,5.1,Normal
HI,2013-01,2013,1,2Bedroom,364887.0,5.0,Normal
HI,2013-02,2013,2,2Bedroom,365072.0,4.9,Normal
HI,2013-03,2013,3,2Bedroom,364015.0,4.9,Normal
HI,2013-04,2013,4,2Bedroom,362874.0,4.8,Normal
HI,2013-05,2013,5,2Bedroom,359261.0,4.7,Normal
HI,2013-06,2013,6,2Bedroom,357887.0,4.7,Normal
HI,2013-07,2013,7,2Bedroom,359798.0,4.7,Normal
HI,2013-08,2013,8,2Bedroom,366013.0,4.7,Normal
HI,2013-09,2013,9,2Bedroom,372077.0,4.7,Normal
HI,2013-10,2013,10,2Bedroom,377842.0,4.7,Normal
HI,2013-11,2013,11,2Bedroom,384543.0,4.7,Normal
HI,2013-12,2013,12,2Bedroom,391300.0,4.6,Normal
HI,2014-01,2014,1,2Bedroom,397556.0,4.6,Normal
HI,2014-02,2014,2,2Bedroom,402308.0,4.5,Normal
HI,2014-03,2014,3,2Bedroom,405720.0,4.4,Normal
HI,2014-04,2014,4,2Bedroom,408722.0,4.4,Normal
HI,2014-05,2014,5,2Bedroom,412856.0,4.4,Normal
HI,2014-06,2014,6,2Bedroom,418770.0,4.3,Normal
HI,2014-07,2014,7,2Bedroom,422437.0,4.2,Normal
HI,2014-08,2014,8,2Bedroom,424703.0,4.1,Normal
HI,2014-09,2014,9,2Bedroom,424908.0,4.1,Normal
HI,2014-10,2014,10,2Bedroom,424577.0,4.0,Bueno
HI,2014-11,2014,11,2Bedroom,424122.0,3.9,Bueno
HI,2014-12,2014,12,2Bedroom,423515.0,3.9,Bueno
HI,2015-01,2015,1,2Bedroom,424450.0,3.8,Bueno
HI,2015-02,2015,2,2Bedroom,425294.0,3.8,Bueno
HI,2015-03,2015,3,2Bedroom,427498.0,3.7,Bueno
HI,2015-04,2015,4,2Bedroom,429870.0,3.6,Bueno
HI,2015-05,2015,5,2Bedroom,432987.0,3.5,Bueno
HI,2015-06,2015,6,2Bedroom,434623.0,3.4,Bueno
HI,2015-07,2015,7,2Bedroom,436102.0,3.3,Bueno
HI,2015-08,2015,8,2Bedroom,435803.0,3.3,Bueno
HI,2015-09,2015,9,2Bedroom,435759.0,3.2,Bueno
HI,2015-10,2015,10,2Bedroom,436587.0,3.2,Bueno
HI,2015-11,2015,11,2Bedroom,437653.0,3.1,Bueno
HI,2015-12,2015,12,2Bedroom,438202.0,3.1,Bueno
HI,2016-01,2016,1,2Bedroom,438689.0,3.0,Bueno
HI,2016-02,2016,2,2Bedroom,440093.0,3.0,Bueno
HI,2016-03,2016,3,2Bedroom,441772.0,3.0,Bueno
HI,2016-04,2016,4,2Bedroom,443622.0,3.0,Bueno
HI,2016-05,2016,5,2Bedroom,445140.0,3.0,Bueno
HI,2016-06,2016,6,2Bedroom,447482.0,2.9,Bueno
HI,2016-07,2016,7,2Bedroom,449745.0,2.9,Bueno
HI,2016-08,2016,8,2Bedroom,452843.0,2.9,Bueno
HI,2016-09,2016,9,2Bedroom,455913.0,2.8,Bueno
HI,2016-10,2016,10,2Bedroom,458391.0,2.8,Bueno
HI,2016-11,2016,11,2Bedroom,460150.0,2.7,Bueno
HI,2016-12,2016,12,2Bedroom,462219.0,2.7,Bueno
HI,2017-01,2017,1,2Bedroom,464052.0,2.6,Bueno
HI,2017-02,2017,2,2Bedroom,465513.0,2.6,Bueno
HI,2017-03,2017,3,2Bedroom,466881.0,2.5,Bueno
HI,2017-04,2017,4,2Bedroom,468833.0,2.5,Bueno
HI,2017-05,2017,5,2Bedroom,472289.0,2.4,Bueno
HI,2017-06,2017,6,2Bedroom,475040.0,2.3,Bueno
HI,2017-07,2017,7,2Bedroom,477404.0,2.1,Bueno
HI,2017-08,2017,8,2Bedroom,478045.0,2.0,Bueno
HI,2017-09,2017,9,2Bedroom,479703.0,1.9,Bueno
HI,2017-10,2017,10,2Bedroom,481725.0,1.9,Bueno
HI,2017-11,2017,11,2Bedroom,484368.0,1.9,Bueno
HI,2017-12,2017,12,2Bedroom,486500.0,1.9,Bueno
HI,2018-01,2018,1,2Bedroom,487961.0,2.1,Bueno
HI,2018-02,2018,2,2Bedroom,489406.0,2.2,Bueno
HI,2018-03,2018,3,2Bedroom,490479.0,2.3,Bueno
HI,2018-04,2018,4,2Bedroom,491987.0,2.4,Bueno
HI,2018-05,2018,5,2Bedroom,492567.0,2.4,Bueno
HI,2018-06,2018,6,2Bedroom,493343.0,2.4,Bueno
HI,2018-07,2018,7,2Bedroom,493973.0,2.4,Bueno
HI,2018-08,2018,8,2Bedroom,495562.0,2.3,Bueno
HI,2018-09,2018,9,2Bedroom,496437.0,2.3,Bueno
HI,2018-10,2018,10,2Bedroom,496680.0,2.4,Bueno
HI,2018-11,2018,11,2Bedroom,496503.0,2.5,Bueno
HI,2018-12,2018,12,2Bedroom,496468.0,2.6,Bueno
HI,2019-01,2019,1,2Bedroom,497008.0,2.7,Bueno
HI,2019-02,2019,2,2Bedroom,497668.0,2.8,Bueno
HI,2019-03,2019,3,2Bedroom,498454.0,2.9,Bueno
HI,2019-04,2019,4,2Bedroom,498754.0,2.9,Bueno
HI,2019-05,2019,5,2Bedroom,498717.0,2.8,Bueno
HI,2019-06,2019,6,2Bedroom,498623.0,2.6,Bueno
HI,2019-07,2019,7,2Bedroom,498724.0,2.4,Bueno
HI,2019-08,2019,8,2Bedroom,498676.0,2.2,Bueno
HI,2019-09,2019,9,2Bedroom,498531.0,2.0,Bueno
HI,2019-10,2019,10,2Bedroom,498632.0,1.9,Bueno
HI,2019-11,2019,11,2Bedroom,498728.0,1.9,Bueno
HI,2019-12,2019,12,2Bedroom,498745.0,2.0,Bueno
ME,2010-02,2010,2,2Bedroom,169696.0,8.7,Critico
ME,2010-03,2010,3,2Bedroom,169611.0,8.7,Critico
ME,2010-04,2010,4,2Bedroom,170291.0,8.6,Critico
ME,2010-05,2010,5,2Bedroom,171143.0,8.5,Critico
ME,2010-06,2010,6,2Bedroom,170737.0,8.3,Critico
ME,2010-07,2010,7,2Bedroom,169832.0,8.3,Critico
ME,2010-08,2010,8,2Bedroom,168633.0,8.3,Critico
ME,2010-09,2010,9,2Bedroom,167936.0,8.3,Critico
ME,2010-10,2010,10,2Bedroom,167052.0,8.3,Critico
ME,2010-11,2010,11,2Bedroom,165980.0,8.2,Critico
ME,2010-12,2010,12,2Bedroom,164840.0,8.1,Critico
ME,2011-01,2011,1,2Bedroom,164697.0,8.1,Critico
ME,2011-02,2011,2,2Bedroom,165007.0,8.0,Critico
ME,2011-03,2011,3,2Bedroom,165235.0,7.9,Critico
ME,2011-04,2011,4,2Bedroom,164536.0,7.8,Critico
ME,2011-05,2011,5,2Bedroom,163918.0,7.8,Critico
ME,2011-06,2011,6,2Bedroom,163664.0,7.8,Critico
ME,2011-07,2011,7,2Bedroom,163713.0,7.8,Critico
ME,2011-08,2011,8,2Bedroom,163632.0,7.7,Critico
ME,2011-09,2011,9,2Bedroom,163433.0,7.6,Critico
ME,2011-10,2011,10,2Bedroom,163341.0,7.5,Critico
ME,2011-11,2011,11,2Bedroom,163147.0,7.4,Critico
ME,2011-12,2011,12,2Bedroom,162932.0,7.3,Critico
ME,2012-01,2012,1,2Bedroom,162307.0,7.2,Critico
ME,2012-02,2012,2,2Bedroom,161443.0,7.2,Critico
ME,2012-03,2012,3,2Bedroom,160705.0,7.2,Critico
ME,2012-04,2012,4,2Bedroom,160512.0,7.2,Critico
ME,2012-05,2012,5,2Bedroom,160572.0,7.3,Critico
ME,2012-06,2012,6,2Bedroom,160860.0,7.3,Critico
ME,2012-07,2012,7,2Bedroom,161214.0,7.2,Critico
ME,2012-08,2012,8,2Bedroom,161384.0,7.2,Critico
ME,2012-09,2012,9,2Bedroom,161432.0,7.2,Critico
ME,2012-10,2012,10,2Bedroom,161478.0,7.1,Critico
ME,2012-11,2012,11,2Bedroom,162181.0,7.1,Critico
ME,2012-12,2012,12,2Bedroom,162943.0,7.1,Critico
ME,2013-01,2013,1,2Bedroom,163651.0,7.1,Critico
ME,2013-02,2013,2,2Bedroom,164100.0,7.0,Critico
ME,2013-03,2013,3,2Bedroom,164420.0,7.0,Critico
ME,2013-04,2013,4,2Bedroom,164336.0,6.9,Critico
ME,2013-05,2013,5,2Bedroom,164121.0,6.8,Critico
ME,2013-06,2013,6,2Bedroom,164064.0,6.7,Critico
ME,2013-07,2013,7,2Bedroom,164053.0,6.7,Critico
ME,2013-08,2013,8,2Bedroom,164449.0,6.6,Critico
ME,2013-09,2013,9,2Bedroom,164680.0,6.5,Critico
ME,2013-10,2013,10,2Bedroom,165070.0,6.4,Critico
ME,2013-11,2013,11,2Bedroom,165001.0,6.3,Critico
ME,2013-12,2013,12,2Bedroom,164916.0,6.2,Critico
ME,2014-01,2014,1,2Bedroom,164912.0,6.1,Critico
ME,2014-02,2014,2,2Bedroom,164862.0,6.0,Critico
ME,2014-03,2014,3,2Bedroom,164791.0,5.9,Normal
ME,2014-04,2014,4,2Bedroom,165169.0,5.8,Normal
ME,2014-05,2014,5,2Bedroom,165852.0,5.7,Normal
ME,2014-06,2014,6,2Bedroom,166426.0,5.6,Normal
ME,2014-07,2014,7,2Bedroom,166745.0,5.5,Normal
ME,2014-08,2014,8,2Bedroom,166664.0,5.4,Normal
ME,2014-09,2014,9,2Bedroom,166897.0,5.3,Normal
ME,2014-10,2014,10,2Bedroom,167008.0,5.2,Normal
ME,2014-11,2014,11,2Bedroom,167159.0,5.2,Normal
ME,2014-12,2014,12,2Bedroom,167089.0,5.0,Normal
ME,2015-01,2015,1,2Bedroom,166883.0,4.9,Normal
ME,2015-02,2015,2,2Bedroom,167315.0,4.8,Normal
ME,2015-03,2015,3,2Bedroom,168168.0,4.7,Normal
ME,2015-04,2015,4,2Bedroom,168765.0,4.6,Normal
ME,2015-05,2015,5,2Bedroom,169175.0,4.5,Normal
ME,2015-06,2015,6,2Bedroom,169339.0,4.4,Normal
ME,2015-07,2015,7,2Bedroom,169948.0,4.3,Normal
ME,2015-08,2015,8,2Bedroom,170642.0,4.2,Normal
ME,2015-09,2015,9,2Bedroom,171055.0,4.1,Normal
ME,2015-10,2015,10,2Bedroom,171509.0,4.1,Normal
ME,2015-11,2015,11,2Bedroom,171929.0,4.0,Bueno
ME,2015-12,2015,12,2Bedroom,173056.0,4.0,Bueno
ME,2016-01,2016,1,2Bedroom,174198.0,4.0,Bueno
ME,2016-02,2016,2,2Bedroom,175017.0,3.9,Bueno
ME,2016-03,2016,3,2Bedroom,175465.0,3.9,Bueno
ME,2016-04,2016,4,2Bedroom,176195.0,3.9,Bueno
ME,2016-05,2016,5,2Bedroom,176856.0,3.8,Bueno
ME,2016-06,2016,6,2Bedroom,177638.0,3.8,Bueno
ME,2016-07,2016,7,2Bedroom,178008.0,3.8,Bueno
ME,2016-08,2016,8,2Bedroom,178802.0,3.7,Bueno
ME,2016-09,2016,9,2Bedroom,179926.0,3.7,Bueno
ME,2016-10,2016,10,2Bedroom,181161.0,3.7,Bueno
ME,2016-11,2016,11,2Bedroom,182538.0,3.6,Bueno
ME,2016-12,2016,12,2Bedroom,183496.0,3.5,Bueno
ME,2017-01,2017,1,2Bedroom,184489.0,3.5,Bueno
ME,2017-02,2017,2,2Bedroom,185260.0,3.4,Bueno
ME,2017-03,2017,3,2Bedroom,186010.0,3.4,Bueno
ME,2017-04,2017,4,2Bedroom,186998.0,3.4,Bueno
ME,2017-05,2017,5,2Bedroom,188025.0,3.4,Bueno
ME,2017-06,2017,6,2Bedroom,189156.0,3.4,Bueno
ME,2017-07,2017,7,2Bedroom,190425.0,3.4,Bueno
ME,2017-08,2017,8,2Bedroom,191409.0,3.4,Bueno
ME,2017-09,2017,9,2Bedroom,192259.0,3.4,Bueno
ME,2017-10,2017,10,2Bedroom,192922.0,3.3,Bueno
ME,2017-11,2017,11,2Bedroom,193663.0,3.2,Bueno
ME,2017-12,2017,12,2Bedroom,194415.0,3.1,Bueno
ME,2018-01,2018,1,2Bedroom,195643.0,3.0,Bueno
ME,2018-02,2018,2,2Bedroom,197214.0,3.0,Bueno
ME,2018-03,2018,3,2Bedroom,198877.0,2.9,Bueno
ME,2018-04,2018,4,2Bedroom,199700.0,3.0,Bueno
ME,2018-05,2018,5,2Bedroom,200404.0,3.0,Bueno
ME,2018-06,2018,6,2Bedroom,201132.0,3.1,Bueno
ME,2018-07,2018,7,2Bedroom,202132.0,3.2,Bueno
ME,2018-08,2018,8,2Bedroom,203160.0,3.2,Bueno
ME,2018-09,2018,9,2Bedroom,204084.0,3.3,Bueno
ME,2018-10,2018,10,2Bedroom,204866.0,3.3,Bueno
ME,2018-11,2018,11,2Bedroom,205596.0,3.2,Bueno
ME,2018-12,2018,12,2Bedroom,206439.0,3.1,Bueno
ME,2019-01,2019,1,2Bedroom,206679.0,3.0,Bueno
ME,2019-02,2019,2,2Bedroom,206936.0,2.9,Bueno
ME,2019-03,2019,3,2Bedroom,207103.0,2.7,Bueno
ME,2019-04,2019,4,2Bedroom,207993.0,2.6,Bueno
ME,2019-05,2019,5,2Bedroom,208852.0,2.6,Bueno
ME,2019-06,2019,6,2Bedroom,209781.0,2.6,Bueno
ME,2019-07,2019,7,2Bedroom,210572.0,2.7,Bueno
ME,2019-08,2019,8,2Bedroom,211467.0,2.7,Bueno
ME,2019-09,2019,9,2Bedroom,212537.0,2.8,Bueno
ME,2019-10,2019,10,2Bedroom,213887.0,2.9,Bueno
ME,2019-11,2019,11,2Bedroom,215321.0,2.9,Bueno
ME,2019-12,2019,12,2Bedroom,216855.0,2.9,Bueno
NH,2010-02,2010,2,2Bedroom,171653.0,6.6,Critico
NH,2010-03,2010,3,2Bedroom,171050.0,6.5,Critico
NH,2010-04,2010,4,2Bedroom,170552.0,6.3,Critico
NH,2010-05,2010,5,2Bedroom,170446.0,6.1,Critico
NH,2010-06,2010,6,2Bedroom,170305.0,6.0,Critico
NH,2010-07,2010,7,2Bedroom,170337.0,5.9,Normal
NH,2010-08,2010,8,2Bedroom,170242.0,5.8,Normal
NH,2010-09,2010,9,2Bedroom,170378.0,5.8,Normal
NH,2010-10,2010,10,2Bedroom,170022.0,5.8,Normal
NH,2010-11,2010,11,2Bedroom,169347.0,5.8,Normal
NH,2010-12,2010,12,2Bedroom,168512.0,5.7,Normal
NH,2011-01,2011,1,2Bedroom,167806.0,5.6,Normal
NH,2011-02,2011,2,2Bedroom,167564.0,5.5,Normal
NH,2011-03,2011,3,2Bedroom,167195.0,5.4,Normal
NH,2011-04,2011,4,2Bedroom,166717.0,5.4,Normal
NH,2011-05,2011,5,2Bedroom,165679.0,5.5,Normal
NH,2011-06,2011,6,2Bedroom,164562.0,5.5,Normal
NH,2011-07,2011,7,2Bedroom,163178.0,5.5,Normal
NH,2011-08,2011,8,2Bedroom,162359.0,5.5,Normal
NH,2011-09,2011,9,2Bedroom,161624.0,5.5,Normal
NH,2011-10,2011,10,2Bedroom,161388.0,5.4,Normal
NH,2011-11,2011,11,2Bedroom,160921.0,5.3,Normal
NH,2011-12,2011,12,2Bedroom,160476.0,5.3,Normal
NH,2012-01,2012,1,2Bedroom,159998.0,5.2,Normal
NH,2012-02,2012,2,2Bedroom,159546.0,5.2,Normal
NH,2012-03,2012,3,2Bedroom,158962.0,5.3,Normal
NH,2012-04,2012,4,2Bedroom,158571.0,5.4,Normal
NH,2012-05,2012,5,2Bedroom,158691.0,5.4,Normal
NH,2012-06,2012,6,2Bedroom,159146.0,5.5,Normal
NH,2012-07,2012,7,2Bedroom,159869.0,5.6,Normal
NH,2012-08,2012,8,2Bedroom,160143.0,5.6,Normal
NH,2012-09,2012,9,2Bedroom,160373.0,5.6,Normal
NH,2012-10,2012,10,2Bedroom,160520.0,5.6,Normal
NH,2012-11,2012,11,2Bedroom,160936.0,5.6,Normal
NH,2012-12,2012,12,2Bedroom,161410.0,5.6,Normal
NH,2013-01,2013,1,2Bedroom,161721.0,5.6,Normal
NH,2013-02,2013,2,2Bedroom,162129.0,5.5,Normal
NH,2013-03,2013,3,2Bedroom,162889.0,5.5,Normal
NH,2013-04,2013,4,2Bedroom,163770.0,5.4,Normal
NH,2013-05,2013,5,2Bedroom,164469.0,5.3,Normal
NH,2013-06,2013,6,2Bedroom,164955.0,5.2,Normal
NH,2013-07,2013,7,2Bedroom,165411.0,5.2,Normal
NH,2013-08,2013,8,2Bedroom,166022.0,5.2,Normal
NH,2013-09,2013,9,2Bedroom,166636.0,5.1,Normal
NH,2013-10,2013,10,2Bedroom,167130.0,5.1,Normal
NH,2013-11,2013,11,2Bedroom,167468.0,5.0,Normal
NH,2013-12,2013,12,2Bedroom,167838.0,4.9,Normal
NH,2014-01,2014,1,2Bedroom,168384.0,4.8,Normal
NH,2014-02,2014,2,2Bedroom,168978.0,4.7,Normal
NH,2014-03,2014,3,2Bedroom,169476.0,4.6,Normal
NH,2014-04,2014,4,2Bedroom,169849.0,4.5,Normal
NH,2014-05,2014,5,2Bedroom,170008.0,4.4,Normal
NH,2014-06,2014,6,2Bedroom,170306.0,4.3,Normal
NH,2014-07,2014,7,2Bedroom,170578.0,4.3,Normal
NH,2014-08,2014,8,2Bedroom,170974.0,4.2,Normal
NH,2014-09,2014,9,2Bedroom,171310.0,4.1,Normal
NH,2014-10,2014,10,2Bedroom,171855.0,4.1,Normal
NH,2014-11,2014,11,2Bedroom,172592.0,4.0,Bueno
NH,2014-12,2014,12,2Bedroom,173160.0,3.9,Bueno
NH,2015-01,2015,1,2Bedroom,173604.0,3.8,Bueno
NH,2015-02,2015,2,2Bedroom,173911.0,3.8,Bueno
NH,2015-03,2015,3,2Bedroom,174400.0,3.7,Bueno
NH,2015-04,2015,4,2Bedroom,175016.0,3.6,Bueno
NH,2015-05,2015,5,2Bedroom,175940.0,3.5,Bueno
NH,2015-06,2015,6,2Bedroom,176685.0,3.4,Bueno
NH,2015-07,2015,7,2Bedroom,177443.0,3.3,Bueno
NH,2015-08,2015,8,2Bedroom,177931.0,3.3,Bueno
NH,2015-09,2015,9,2Bedroom,178424.0,3.2,Bueno
NH,2015-10,2015,10,2Bedroom,178735.0,3.1,Bueno
NH,2015-11,2015,11,2Bedroom,179076.0,3.0,Bueno
NH,2015-12,2015,12,2Bedroom,179855.0,3.0,Bueno
NH,2016-01,2016,1,2Bedroom,180587.0,2.9,Bueno
NH,2016-02,2016,2,2Bedroom,181128.0,2.9,Bueno
NH,2016-03,2016,3,2Bedroom,181444.0,2.8,Bueno
NH,2016-04,2016,4,2Bedroom,181965.0,2.8,Bueno
NH,2016-05,2016,5,2Bedroom,182846.0,2.9,Bueno
NH,2016-06,2016,6,2Bedroom,183730.0,2.9,Bueno
NH,2016-07,2016,7,2Bedroom,184491.0,2.9,Bueno
NH,2016-08,2016,8,2Bedroom,185286.0,2.9,Bueno
NH,2016-09,2016,9,2Bedroom,186200.0,2.9,Bueno
NH,2016-10,2016,10,2Bedroom,187230.0,2.9,Bueno
NH,2016-11,2016,11,2Bedroom,188087.0,2.9,Bueno
NH,2016-12,2016,12,2Bedroom,188721.0,2.9,Bueno
NH,2017-01,2017,1,2Bedroom,189597.0,2.9,Bueno
NH,2017-02,2017,2,2Bedroom,191076.0,2.9,Bueno
NH,2017-03,2017,3,2Bedroom,192564.0,2.8,Bueno
NH,2017-04,2017,4,2Bedroom,193792.0,2.8,Bueno
NH,2017-05,2017,5,2Bedroom,194399.0,2.8,Bueno
NH,2017-06,2017,6,2Bedroom,195251.0,2.7,Bueno
NH,2017-07,2017,7,2Bedroom,196355.0,2.8,Bueno
NH,2017-08,2017,8,2Bedroom,197564.0,2.8,Bueno
NH,2017-09,2017,9,2Bedroom,198759.0,2.8,Bueno
NH,2017-10,2017,10,2Bedroom,200005.0,2.8,Bueno
NH,2017-11,2017,11,2Bedroom,201653.0,2.8,Bueno
NH,2017-12,2017,12,2Bedroom,203180.0,2.8,Bueno
NH,2018-01,2018,1,2Bedroom,204538.0,2.7,Bueno
NH,2018-02,2018,2,2Bedroom,205364.0,2.7,Bueno
NH,2018-03,2018,3,2Bedroom,206427.0,2.7,Bueno
NH,2018-04,2018,4,2Bedroom,207544.0,2.7,Bueno
NH,2018-05,2018,5,2Bedroom,208650.0,2.7,Bueno
NH,2018-06,2018,6,2Bedroom,209670.0,2.6,Bueno
NH,2018-07,2018,7,2Bedroom,210556.0,2.6,Bueno
NH,2018-08,2018,8,2Bedroom,211922.0,2.6,Bueno
NH,2018-09,2018,9,2Bedroom,213149.0,2.6,Bueno
NH,2018-10,2018,10,2Bedroom,214278.0,2.6,Bueno
NH,2018-11,2018,11,2Bedroom,214887.0,2.6,Bueno
NH,2018-12,2018,12,2Bedroom,215673.0,2.6,Bueno
NH,2019-01,2019,1,2Bedroom,216527.0,2.6,Bueno
NH,2019-02,2019,2,2Bedroom,217324.0,2.6,Bueno
NH,2019-03,2019,3,2Bedroom,217775.0,2.5,Bueno
NH,2019-04,2019,4,2Bedroom,218215.0,2.5,Bueno
NH,2019-05,2019,5,2Bedroom,219085.0,2.5,Bueno
NH,2019-06,2019,6,2Bedroom,220015.0,2.6,Bueno
NH,2019-07,2019,7,2Bedroom,220988.0,2.6,Bueno
NH,2019-08,2019,8,2Bedroom,221591.0,2.6,Bueno
NH,2019-09,2019,9,2Bedroom,222359.0,2.7,Bueno
NH,2019-10,2019,10,2Bedroom,223235.0,2.7,Bueno
NH,2019-11,2019,11,2Bedroom,224430.0,2.7,Bueno
NH,2019-12,2019,12,2Bedroom,225667.0,2.7,Bueno
RI,2010-02,2010,2,2Bedroom,207695.0,11.9,Critico
RI,2010-03,2010,3,2Bedroom,208322.0,11.8,Critico
RI,2010-04,2010,4,2Bedroom,207959.0,11.8,Critico
RI,2010-05,2010,5,2Bedroom,207570.0,11.7,Critico
RI,2010-06,2010,6,2Bedroom,207206.0,11.6,Critico
RI,2010-07,2010,7,2Bedroom,207063.0,11.5,Critico
RI,2010-08,2010,8,2Bedroom,206663.0,11.5,Critico
RI,2010-09,2010,9,2Bedroom,205490.0,11.5,Critico
RI,2010-10,2010,10,2Bedroom,204145.0,11.5,Critico
RI,2010-11,2010,11,2Bedroom,202741.0,11.5,Critico
RI,2010-12,2010,12,2Bedroom,201764.0,11.4,Critico
RI,2011-01,2011,1,2Bedroom,200574.0,11.2,Critico
RI,2011-02,2011,2,2Bedroom,199688.0,11.1,Critico
RI,2011-03,2011,3,2Bedroom,198342.0,11.0,Critico
RI,2011-04,2011,4,2Bedroom,196861.0,11.0,Critico
RI,2011-05,2011,5,2Bedroom,195034.0,11.0,Critico
RI,2011-06,2011,6,2Bedroom,193676.0,11.0,Critico
RI,2011-07,2011,7,2Bedroom,192322.0,11.0,Critico
RI,2011-08,2011,8,2Bedroom,191045.0,11.0,Critico
RI,2011-09,2011,9,2Bedroom,189764.0,11.0,Critico
RI,2011-10,2011,10,2Bedroom,188298.0,11.0,Critico
RI,2011-11,2011,11,2Bedroom,186493.0,11.0,Critico
RI,2011-12,2011,12,2Bedroom,184811.0,10.9,Critico
RI,2012-01,2012,1,2Bedroom,183622.0,10.7,Critico
RI,2012-02,2012,2,2Bedroom,182264.0,10.6,Critico
RI,2012-03,2012,3,2Bedroom,181142.0,10.5,Critico
RI,2012-04,2012,4,2Bedroom,180315.0,10.5,Critico
RI,2012-05,2012,5,2Bedroom,179884.0,10.4,Critico
RI,2012-06,2012,6,2Bedroom,179393.0,10.4,Critico
RI,2012-07,2012,7,2Bedroom,179237.0,10.3,Critico
RI,2012-08,2012,8,2Bedroom,179145.0,10.1,Critico
RI,2012-09,2012,9,2Bedroom,179136.0,10.0,Critico
RI,2012-10,2012,10,2Bedroom,179349.0,9.8,Critico
RI,2012-11,2012,11,2Bedroom,180176.0,9.7,Critico
RI,2012-12,2012,12,2Bedroom,181266.0,9.6,Critico
RI,2013-01,2013,1,2Bedroom,181688.0,9.6,Critico
RI,2013-02,2013,2,2Bedroom,182481.0,9.5,Critico
RI,2013-03,2013,3,2Bedroom,183020.0,9.5,Critico
RI,2013-04,2013,4,2Bedroom,184075.0,9.5,Critico
RI,2013-05,2013,5,2Bedroom,185049.0,9.5,Critico
RI,2013-06,2013,6,2Bedroom,186083.0,9.6,Critico
RI,2013-07,2013,7,2Bedroom,186983.0,9.6,Critico
RI,2013-08,2013,8,2Bedroom,188161.0,9.6,Critico
RI,2013-09,2013,9,2Bedroom,189479.0,9.5,Critico
RI,2013-10,2013,10,2Bedroom,190738.0,9.4,Critico
RI,2013-11,2013,11,2Bedroom,191434.0,9.3,Critico
RI,2013-12,2013,12,2Bedroom,191669.0,9.1,Critico
RI,2014-01,2014,1,2Bedroom,192270.0,8.9,Critico
RI,2014-02,2014,2,2Bedroom,192553.0,8.7,Critico
RI,2014-03,2014,3,2Bedroom,193780.0,8.5,Critico
RI,2014-04,2014,4,2Bedroom,194801.0,8.3,Critico
RI,2014-05,2014,5,2Bedroom,196049.0,8.0,Critico
RI,2014-06,2014,6,2Bedroom,196483.0,7.8,Critico
RI,2014-07,2014,7,2Bedroom,196275.0,7.6,Critico
RI,2014-08,2014,8,2Bedroom,195831.0,7.4,Critico
RI,2014-09,2014,9,2Bedroom,195584.0,7.3,Critico
RI,2014-10,2014,10,2Bedroom,195684.0,7.1,Critico
RI,2014-11,2014,11,2Bedroom,196031.0,6.9,Critico
RI,2014-12,2014,12,2Bedroom,196483.0,6.7,Critico
RI,2015-01,2015,1,2Bedroom,196913.0,6.6,Critico
RI,2015-02,2015,2,2Bedroom,197085.0,6.5,Critico
RI,2015-03,2015,3,2Bedroom,197016.0,6.4,Critico
RI,2015-04,2015,4,2Bedroom,196686.0,6.3,Critico
RI,2015-05,2015,5,2Bedroom,196492.0,6.2,Critico
RI,2015-06,2015,6,2Bedroom,197001.0,6.0,Critico
RI,2015-07,2015,7,2Bedroom,198179.0,5.9,Normal
RI,2015-08,2015,8,2Bedroom,199329.0,5.8,Normal
RI,2015-09,2015,9,2Bedroom,199739.0,5.7,Normal
RI,2015-10,2015,10,2Bedroom,200094.0,5.7,Normal
RI,2015-11,2015,11,2Bedroom,200666.0,5.6,Normal
RI,2015-12,2015,12,2Bedroom,201810.0,5.6,Normal
RI,2016-01,2016,1,2Bedroom,203339.0,5.6,Normal
RI,2016-02,2016,2,2Bedroom,205468.0,5.5,Normal
RI,2016-03,2016,3,2Bedroom,206791.0,5.4,Normal
RI,2016-04,2016,4,2Bedroom,207803.0,5.4,Normal
RI,2016-05,2016,5,2Bedroom,208251.0,5.4,Normal
RI,2016-06,2016,6,2Bedroom,208815.0,5.3,Normal
RI,2016-07,2016,7,2Bedroom,209428.0,5.3,Normal
RI,2016-08,2016,8,2Bedroom,210329.0,5.2,Normal
RI,2016-09,2016,9,2Bedroom,212320.0,5.1,Normal
RI,2016-10,2016,10,2Bedroom,213929.0,5.0,Normal
RI,2016-11,2016,11,2Bedroom,215028.0,4.9,Normal
RI,2016-12,2016,12,2Bedroom,215435.0,4.8,Normal
RI,2017-01,2017,1,2Bedroom,215726.0,4.6,Normal
RI,2017-02,2017,2,2Bedroom,216299.0,4.5,Normal
RI,2017-03,2017,3,2Bedroom,217160.0,4.5,Normal
RI,2017-04,2017,4,2Bedroom,218987.0,4.4,Normal
RI,2017-05,2017,5,2Bedroom,221160.0,4.4,Normal
RI,2017-06,2017,6,2Bedroom,223486.0,4.4,Normal
