region,date,price,rent,property_type,roi,Id_estado
Vermont,2019-07,206800.0,1450.0,2Bedroom,142.6206896551724,VT
Vermont,2019-08,207460.0,1500.0,2Bedroom,138.30666666666667,VT
Vermont,2019-09,207807.0,1600.0,2Bedroom,129.879375,VT
Vermont,2019-10,208231.0,1595.0,2Bedroom,130.55235109717867,VT
Vermont,2019-11,208733.0,1600.0,2Bedroom,130.458125,VT
Vermont,2019-12,209283.0,1500.0,2Bedroom,139.522,VT
District of Columbia,2010-10,419209.0,2662.5,2Bedroom,157.4493896713615,
District of Columbia,2010-11,416363.0,2407.5,2Bedroom,172.94413291796468,
District of Columbia,2010-12,415398.0,2458.0,2Bedroom,168.99837266069974,
District of Columbia,2011-01,414159.0,2500.0,2Bedroom,165.6636,
District of Columbia,2011-02,414563.0,2595.0,2Bedroom,159.75452793834296,
District of Columbia,2011-03,414380.0,2600.0,2Bedroom,159.37692307692308,
District of Columbia,2011-04,414582.0,2600.0,2Bedroom,159.45461538461538,
District of Columbia,2011-05,413565.0,2650.0,2Bedroom,156.0622641509434,
District of Columbia,2011-06,412616.0,2800.0,2Bedroom,147.36285714285714,
District of Columbia,2011-07,412382.0,2800.0,2Bedroom,147.27928571428572,
District of Columbia,2011-08,411606.0,2925.0,2Bedroom,140.72,
District of Columbia,2011-09,412072.0,2795.0,2Bedroom,147.43184257602863,
District of Columbia,2011-10,412673.0,2900.0,2Bedroom,142.3010344827586,
District of Columbia,2011-11,413784.0,2852.5,2Bedroom,145.0601226993865,
District of Columbia,2011-12,413103.0,2850.0,2Bedroom,144.94842105263157,
District of Columbia,2012-01,413364.0,2994.5,2Bedroom,138.04107530472533,
District of Columbia,2012-02,412954.0,3035.0,2Bedroom,136.06392092257002,
District of Columbia,2012-03,414470.0,3005.0,2Bedroom,137.92678868552412,
District of Columbia,2012-04,413816.0,3084.0,2Bedroom,134.1815823605707,
District of Columbia,2012-05,413768.0,3037.0,2Bedroom,136.24234441883436,
District of Columbia,2012-06,414638.0,3150.0,2Bedroom,131.63111111111112,
District of Columbia,2012-07,417761.0,3050.0,2Bedroom,136.97081967213114,
District of Columbia,2012-08,421986.0,3160.0,2Bedroom,133.5398734177215,
District of Columbia,2012-09,426126.0,3215.0,2Bedroom,132.54307931570762,
District of Columbia,2012-10,430726.0,3071.5,2Bedroom,140.23311085788703,
District of Columbia,2012-11,435024.0,3115.0,2Bedroom,139.6545746388443,
District of Columbia,2012-12,439589.0,3165.0,2Bedroom,138.8906793048973,
District of Columbia,2013-01,441782.0,3165.0,2Bedroom,139.583570300158,
District of Columbia,2013-02,443489.0,3100.0,2Bedroom,143.06096774193549,
District of Columbia,2013-03,444690.0,3045.0,2Bedroom,146.03940886699507,
District of Columbia,2013-04,449631.0,3000.0,2Bedroom,149.877,
District of Columbia,2013-05,456604.0,2884.5,2Bedroom,158.29571849540648,
District of Columbia,2013-06,462833.0,2840.0,2Bedroom,162.9693661971831,
District of Columbia,2013-07,466701.0,2936.0,2Bedroom,158.95810626702996,
District of Columbia,2013-08,469566.0,2997.0,2Bedroom,156.67867867867866,
District of Columbia,2013-09,472383.0,2950.0,2Bedroom,160.12983050847458,
District of Columbia,2013-10,474922.0,2850.0,2Bedroom,166.63929824561404,
District of Columbia,2013-11,477240.0,2800.0,2Bedroom,170.44285714285715,
District of Columbia,2013-12,479932.0,2800.0,2Bedroom,171.40428571428572,
District of Columbia,2014-01,484040.0,2800.0,2Bedroom,172.87142857142857,
District of Columbia,2014-02,488557.0,2800.0,2Bedroom,174.48464285714286,
District of Columbia,2014-03,493511.0,2750.0,2Bedroom,179.45854545454546,
District of Columbia,2014-04,496770.0,2800.0,2Bedroom,177.41785714285714,
District of Columbia,2014-05,498090.0,2900.0,2Bedroom,171.7551724137931,
District of Columbia,2014-06,498199.0,2975.0,2Bedroom,167.4618487394958,
District of Columbia,2014-07,499500.0,2945.0,2Bedroom,169.6095076400679,
District of Columbia,2014-08,500988.0,2982.0,2Bedroom,168.00402414486922,
District of Columbia,2014-09,501793.0,2950.0,2Bedroom,170.09932203389832,
District of Columbia,2014-10,502203.0,2900.0,2Bedroom,173.17344827586206,
District of Columbia,2014-11,503433.0,2900.0,2Bedroom,173.59758620689655,
District of Columbia,2014-12,504974.0,2909.5,2Bedroom,173.560405567967,
District of Columbia,2015-01,506144.0,2900.0,2Bedroom,174.53241379310344,
District of Columbia,2015-02,507467.0,2897.5,2Bedroom,175.13960310612595,
District of Columbia,2015-03,508619.0,2960.0,2Bedroom,171.83074324324323,
District of Columbia,2015-04,509335.0,2972.5,2Bedroom,171.34903280067283,
District of Columbia,2015-05,509862.0,2975.0,2Bedroom,171.38218487394957,
District of Columbia,2015-06,511446.0,2977.5,2Bedroom,171.77027707808566,
District of Columbia,2015-07,513702.0,3000.0,2Bedroom,171.234,
District of Columbia,2015-08,516424.0,2995.0,2Bedroom,172.428714524207,
District of Columbia,2015-09,519465.0,2984.0,2Bedroom,174.08344504021449,
District of Columbia,2015-10,522623.0,2950.0,2Bedroom,177.16033898305085,
District of Columbia,2015-11,523919.0,2900.0,2Bedroom,180.66172413793103,
District of Columbia,2015-12,524648.0,2900.0,2Bedroom,180.91310344827585,
District of Columbia,2016-01,524708.0,2950.0,2Bedroom,177.8671186440678,
District of Columbia,2016-02,525257.0,2902.5,2Bedroom,180.967097329888,
District of Columbia,2016-03,526211.0,2984.5,2Bedroom,176.31462556542135,
District of Columbia,2016-04,528674.0,2975.0,2Bedroom,177.7055462184874,
District of Columbia,2016-05,531905.0,2935.5,2Bedroom,181.19741100323623,
District of Columbia,2016-06,534500.0,2950.0,2Bedroom,181.1864406779661,
District of Columbia,2016-07,535468.0,2800.0,2Bedroom,191.23857142857145,
District of Columbia,2016-08,536580.0,2900.0,2Bedroom,185.02758620689656,
District of Columbia,2016-09,537282.0,2900.0,2Bedroom,185.2696551724138,
District of Columbia,2016-10,537791.0,2800.0,2Bedroom,192.06821428571428,
District of Columbia,2016-11,540601.0,2800.0,2Bedroom,193.0717857142857,
District of Columbia,2016-12,543752.0,2800.0,2Bedroom,194.1971428571429,
District of Columbia,2017-01,549169.0,2932.5,2Bedroom,187.2699062233589,
District of Columbia,2017-02,552972.0,2940.0,2Bedroom,188.0857142857143,
District of Columbia,2017-03,556625.0,2940.0,2Bedroom,189.32823129251705,
District of Columbia,2017-04,557217.0,2966.0,2Bedroom,187.86817262306133,
District of Columbia,2017-05,556916.0,3000.0,2Bedroom,185.6386666666667,
District of Columbia,2017-06,556510.0,3043.0,2Bedroom,182.88202431810717,
District of Columbia,2017-07,558055.0,3019.0,2Bedroom,184.8476316661146,
District of Columbia,2017-08,559217.0,3143.0,2Bedroom,177.92459433662106,
District of Columbia,2017-09,561577.0,3020.0,2Bedroom,185.9526490066225,
District of Columbia,2017-10,564232.0,3000.0,2Bedroom,188.0773333333333,
District of Columbia,2017-11,566160.0,3000.0,2Bedroom,188.72,
District of Columbia,2017-12,568112.0,3033.0,2Bedroom,187.31025387405208,
District of Columbia,2018-01,567662.0,2957.0,2Bedroom,191.9722691917484,
District of Columbia,2018-02,570218.0,2975.0,2Bedroom,191.66991596638653,
District of Columbia,2018-03,568794.0,2985.0,2Bedroom,190.55075376884423,
District of Columbia,2018-04,569930.0,3005.0,2Bedroom,189.66056572379367,
District of Columbia,2018-05,570576.0,3045.0,2Bedroom,187.38128078817732,
District of Columbia,2018-06,574520.0,3100.0,2Bedroom,185.32903225806453,
District of Columbia,2018-07,578264.0,3100.0,2Bedroom,186.5367741935484,
District of Columbia,2018-08,580385.0,3200.0,2Bedroom,181.3703125,
District of Columbia,2018-09,582273.0,3100.0,2Bedroom,187.83,
District of Columbia,2018-10,583689.0,3100.0,2Bedroom,188.2867741935484,
District of Columbia,2018-11,585748.0,3100.0,2Bedroom,188.95096774193547,
District of Columbia,2018-12,586884.0,3100.0,2Bedroom,189.3174193548387,
District of Columbia,2019-01,587035.0,3160.0,2Bedroom,185.7705696202532,
District of Columbia,2019-02,585638.0,3100.0,2Bedroom,188.91548387096773,
District of Columbia,2019-03,588278.0,3115.0,2Bedroom,188.85329052969504,
District of Columbia,2019-04,591193.0,3100.0,2Bedroom,190.70741935483872,
District of Columbia,2019-05,594315.0,3132.0,2Bedroom,189.7557471264368,
District of Columbia,2019-06,594522.0,3175.0,2Bedroom,187.25102362204728,
District of Columbia,2019-07,594232.0,3176.0,2Bedroom,187.1007556675063,
District of Columbia,2019-08,595311.0,3100.0,2Bedroom,192.0358064516129,
District of Columbia,2019-09,595993.0,3100.0,2Bedroom,192.2558064516129,
District of Columbia,2019-10,596864.0,3142.0,2Bedroom,189.96308084022917,
District of Columbia,2019-11,597093.0,3125.0,2Bedroom,191.06976,
District of Columbia,2019-12,597853.0,3150.0,2Bedroom,189.7946031746032,
Wyoming,2012-06,150370.0,697.0,2Bedroom,215.73888091822096,WT
Wyoming,2012-07,150777.0,695.0,2Bedroom,216.9453237410072,WT
Wyoming,2012-08,151070.0,683.0,2Bedroom,221.18594436310397,WT
Wyoming,2012-09,151469.0,675.0,2Bedroom,224.39851851851853,WT
Wyoming,2012-10,151940.0,675.0,2Bedroom,225.0962962962963,WT
Wyoming,2012-11,152449.0,695.0,2Bedroom,219.35107913669063,WT
Wyoming,2012-12,152918.0,695.0,2Bedroom,220.02589928057557,WT
Wyoming,2013-01,153225.0,691.0,2Bedroom,221.7438494934877,WT
Wyoming,2013-02,153540.0,696.0,2Bedroom,220.6034482758621,WT
Wyoming,2013-03,153842.0,695.0,2Bedroom,221.3553956834532,WT
Wyoming,2013-04,154178.0,650.0,2Bedroom,237.19692307692307,WT
Wyoming,2013-05,154478.0,650.0,2Bedroom,237.65846153846155,WT
Wyoming,2013-06,154718.0,725.0,2Bedroom,213.40413793103448,WT
Wyoming,2013-07,154995.0,675.5,2Bedroom,229.45225758697265,WT
Wyoming,2013-08,155351.0,646.0,2Bedroom,240.4814241486068,WT
Wyoming,2013-09,155550.0,725.0,2Bedroom,214.55172413793105,WT
Wyoming,2013-10,155817.0,700.0,2Bedroom,222.59571428571428,WT
Wyoming,2013-11,155993.0,695.0,2Bedroom,224.4503597122302,WT
Wyoming,2013-12,156320.0,700.0,2Bedroom,223.3142857142857,WT
Wyoming,2014-01,156687.0,700.0,2Bedroom,223.83857142857144,WT
Wyoming,2014-02,157136.0,725.0,2Bedroom,216.7393103448276,WT
Wyoming,2014-03,157634.0,700.0,2Bedroom,225.19142857142856,WT
Wyoming,2014-04,158143.0,725.0,2Bedroom,218.12827586206896,WT
Wyoming,2014-05,158710.0,700.0,2Bedroom,226.72857142857143,WT
Wyoming,2014-06,159259.0,750.0,2Bedroom,212.34533333333331,WT
Wyoming,2014-07,159815.0,772.5,2Bedroom,206.8802588996764,WT
Wyoming,2014-08,160300.0,800.0,2Bedroom,200.375,WT
Wyoming,2014-09,160903.0,795.0,2Bedroom,202.3937106918239,WT
Wyoming,2014-10,161439.0,750.0,2Bedroom,215.252,WT
Wyoming,2014-11,162066.0,750.0,2Bedroom,216.088,WT
Wyoming,2014-12,162531.0,730.0,2Bedroom,222.64520547945204,WT
Wyoming,2015-01,163124.0,750.0,2Bedroom,217.49866666666668,WT
Wyoming,2015-02,163643.0,750.0,2Bedroom,218.19066666666663,WT
Wyoming,2015-03,164133.0,750.0,2Bedroom,218.844,WT
Wyoming,2015-04,164545.0,750.0,2Bedroom,219.39333333333332,WT
Wyoming,2015-05,164944.0,750.0,2Bedroom,219.92533333333333,WT
Wyoming,2015-06,165412.0,775.0,2Bedroom,213.43483870967745,WT
Wyoming,2015-07,165945.0,795.0,2Bedroom,208.73584905660377,WT
Wyoming,2015-08,166468.0,795.0,2Bedroom,209.3937106918239,WT
Wyoming,2015-09,166935.0,795.0,2Bedroom,209.9811320754717,WT
Wyoming,2015-10,167316.0,795.0,2Bedroom,210.46037735849055,WT
Wyoming,2015-11,167618.0,795.0,2Bedroom,210.84025157232705,WT
Wyoming,2015-12,167981.0,800.0,2Bedroom,209.97625,WT
Wyoming,2016-01,168221.0,797.0,2Bedroom,211.06775407779173,WT
Wyoming,2016-02,168448.0,795.0,2Bedroom,211.88427672955976,WT
Wyoming,2016-03,168662.0,775.0,2Bedroom,217.6283870967742,WT
Wyoming,2016-04,168812.0,750.0,2Bedroom,225.08266666666665,WT
Wyoming,2016-05,168935.0,766.0,2Bedroom,220.54177545691903,WT
Wyoming,2016-06,168950.0,750.0,2Bedroom,225.26666666666668,WT
Wyoming,2016-07,168879.0,775.0,2Bedroom,217.9083870967742,WT
Wyoming,2016-08,168762.0,750.0,2Bedroom,225.016,WT
Wyoming,2016-09,168525.0,745.0,2Bedroom,226.20805369127515,WT
Wyoming,2016-10,168401.0,785.0,2Bedroom,214.5235668789809,WT
Wyoming,2016-11,168319.0,750.0,2Bedroom,224.42533333333333,WT
Wyoming,2016-12,168235.0,750.0,2Bedroom,224.31333333333333,WT
Wyoming,2017-01,168079.0,750.0,2Bedroom,224.10533333333333,WT
Wyoming,2017-02,167938.0,750.0,2Bedroom,223.91733333333332,WT
Wyoming,2017-03,167748.0,715.5,2Bedroom,234.44863731656184,WT
Wyoming,2017-04,167679.0,700.0,2Bedroom,239.54142857142855,WT
Wyoming,2017-05,167613.0,700.0,2Bedroom,239.4471428571429,WT
Wyoming,2017-06,167703.0,700.0,2Bedroom,239.5757142857143,WT
Wyoming,2017-07,167845.0,745.5,2Bedroom,225.1441985244802,WT
Wyoming,2017-08,168067.0,750.0,2Bedroom,224.08933333333331,WT
Wyoming,2017-09,168415.0,750.0,2Bedroom,224.5533333333333,WT
Wyoming,2017-10,168843.0,741.0,2Bedroom,227.8582995951417,WT
Wyoming,2017-11,169386.0,750.0,2Bedroom,225.848,WT
Wyoming,2017-12,170029.0,750.0,2Bedroom,226.70533333333333,WT
Wyoming,2018-01,170645.0,750.0,2Bedroom,227.52666666666667,WT
Wyoming,2018-02,171210.0,743.5,2Bedroom,230.275722932078,WT
Wyoming,2018-03,171657.0,750.0,2Bedroom,228.876,WT
Wyoming,2018-04,172103.0,750.0,2Bedroom,229.47066666666663,WT
Wyoming,2018-05,172424.0,750.0,2Bedroom,229.89866666666663,WT
Wyoming,2018-06,172788.0,745.0,2Bedroom,231.9302013422819,WT
Wyoming,2018-07,173161.0,750.0,2Bedroom,230.88133333333332,WT
Wyoming,2018-08,173639.0,750.0,2Bedroom,231.51866666666663,WT
Wyoming,2018-09,174106.0,750.0,2Bedroom,232.1413333333333,WT
Wyoming,2018-10,174564.0,750.0,2Bedroom,232.752,WT
Wyoming,2018-11,175079.0,750.0,2Bedroom,233.43866666666668,WT
Wyoming,2018-12,175567.0,750.0,2Bedroom,234.08933333333331,WT
Wyoming,2019-01,176182.0,750.0,2Bedroom,234.9093333333333,WT
Wyoming,2019-02,176923.0,750.0,2Bedroom,235.8973333333333,WT
Wyoming,2019-03,177937.0,770.0,2Bedroom,231.087012987013,WT
Wyoming,2019-04,178986.0,775.0,2Bedroom,230.94967741935483,WT
Wyoming,2019-05,180068.0,775.0,2Bedroom,232.3458064516129,WT
Wyoming,2019-06,181040.0,799.5,2Bedroom,226.44152595372108,WT
Wyoming,2019-07,182004.0,825.0,2Bedroom,220.6109090909091,WT
Wyoming,2019-08,182853.0,845.0,2Bedroom,216.39408284023668,WT
Wyoming,2019-09,183663.0,842.5,2Bedroom,217.99762611275963,WT
Wyoming,2019-10,184413.0,820.0,2Bedroom,224.8939024390244,WT
Wyoming,2019-11,185051.0,839.0,2Bedroom,220.5613825983313,WT
Wyoming,2019-12,185649.0,850.0,2Bedroom,218.4105882352941,WT
California,2010-03,306009.0,2500.0,3Bedroom,122.4036,CA
California,2010-04,307246.0,2500.0,3Bedroom,122.8984,CA
California,2010-05,309022.0,2500.0,3Bedroom,123.6088,CA
California,2010-06,308788.0,2500.0,3Bedroom,123.5152,CA
California,2010-07,307805.0,2500.0,3Bedroom,123.122,CA
California,2010-08,306407.0,2500.0,3Bedroom,122.5628,CA
California,2010-09,305288.0,2400.0,3Bedroom,127.20333333333332,CA
California,2010-10,303782.0,2375.0,3Bedroom,127.90821052631578,CA
California,2010-11,301640.0,2395.0,3Bedroom,125.94572025052192,CA
California,2010-12,299848.0,2400.0,3Bedroom,124.93666666666668,CA
California,2011-01,298297.0,2000.0,3Bedroom,149.1485,CA
California,2011-02,297028.0,2050.0,3Bedroom,144.89170731707318,CA
California,2011-03,294960.0,2050.0,3Bedroom,143.88292682926829,CA
California,2011-04,292829.0,2100.0,3Bedroom,139.44238095238094,CA
California,2011-05,289890.0,2095.0,3Bedroom,138.37231503579952,CA
California,2011-06,288203.0,2000.0,3Bedroom,144.1015,CA
California,2011-07,286858.0,1995.0,3Bedroom,143.78847117794487,CA
California,2011-08,285538.0,1950.0,3Bedroom,146.4297435897436,CA
California,2011-09,283966.0,1900.0,3Bedroom,149.4557894736842,CA
California,2011-10,282243.0,1895.0,3Bedroom,148.94089709762534,CA
California,2011-11,281589.0,1850.0,3Bedroom,152.21027027027026,CA
California,2011-12,280502.0,1850.0,3Bedroom,151.6227027027027,CA
California,2012-01,279885.0,1800.0,3Bedroom,155.49166666666667,CA
California,2012-02,279369.0,1850.0,3Bedroom,151.01027027027027,CA
California,2012-03,279525.0,1900.0,3Bedroom,147.1184210526316,CA
California,2012-04,280129.0,1835.0,3Bedroom,152.65885558583105,CA
California,2012-05,281559.0,1800.0,3Bedroom,156.42166666666665,CA
California,2012-06,283300.0,1850.0,3Bedroom,153.13513513513513,CA
California,2012-07,285406.0,1800.0,3Bedroom,158.5588888888889,CA
California,2012-08,288024.0,1800.0,3Bedroom,160.01333333333332,CA
California,2012-09,291144.0,1800.0,3Bedroom,161.74666666666667,CA
California,2012-10,295033.0,1795.0,3Bedroom,164.3637883008357,CA
California,2012-11,298629.0,1795.0,3Bedroom,166.36713091922005,CA
California,2012-12,303372.0,1750.0,3Bedroom,173.35542857142858,CA
California,2013-01,307950.0,1750.0,3Bedroom,175.97142857142856,CA
California,2013-02,313483.0,1750.0,3Bedroom,179.13314285714284,CA
California,2013-03,319595.0,1775.0,3Bedroom,180.05352112676056,CA
California,2013-04,326509.0,1750.0,3Bedroom,186.57657142857144,CA
California,2013-05,333519.0,1750.0,3Bedroom,190.5822857142857,CA
California,2013-06,340630.0,1775.0,3Bedroom,191.9042253521127,CA
California,2013-07,347591.0,1800.0,3Bedroom,193.10611111111112,CA
California,2013-08,354462.0,1750.0,3Bedroom,202.5497142857143,CA
California,2013-09,360489.0,1849.0,3Bedroom,194.96430502974584,CA
California,2013-10,365722.0,1850.0,3Bedroom,197.6875675675676,CA
California,2013-11,370512.0,1795.0,3Bedroom,206.4133704735376,CA
California,2013-12,374672.0,1850.0,3Bedroom,202.5254054054054,CA
California,2014-01,378967.0,1850.0,3Bedroom,204.84702702702705,CA
California,2014-02,382420.0,1800.0,3Bedroom,212.45555555555555,CA
California,2014-03,384553.0,1800.0,3Bedroom,213.64055555555555,CA
California,2014-04,385626.0,1800.0,3Bedroom,214.23666666666668,CA
California,2014-05,386338.0,1995.0,3Bedroom,193.6531328320802,CA
California,2014-06,387179.0,1995.0,3Bedroom,194.074686716792,CA
California,2014-07,388454.0,1999.0,3Bedroom,194.32416208104053,CA
California,2014-08,389175.0,2000.0,3Bedroom,194.5875,CA
California,2014-09,390402.0,2000.0,3Bedroom,195.201,CA
California,2014-10,391729.0,2000.0,3Bedroom,195.8645,CA
California,2014-11,394019.0,2048.5,3Bedroom,192.3451305833537,CA
California,2014-12,395741.0,2078.0,3Bedroom,190.4432146294514,CA
California,2015-01,397594.0,2100.0,3Bedroom,189.3304761904762,CA
California,2015-02,399694.0,2100.0,3Bedroom,190.3304761904762,CA
California,2015-03,402768.0,2100.0,3Bedroom,191.7942857142857,CA
California,2015-04,405257.0,2200.0,3Bedroom,184.20772727272728,CA
California,2015-05,407893.0,2213.0,3Bedroom,184.31676457297783,CA
California,2015-06,409961.0,2275.0,3Bedroom,180.20263736263735,CA
California,2015-07,412010.0,2295.0,3Bedroom,179.52505446623093,CA
California,2015-08,414408.0,2300.0,3Bedroom,180.17739130434785,CA
California,2015-09,417170.0,2295.0,3Bedroom,181.77342047930284,CA
California,2015-10,420199.0,2295.0,3Bedroom,183.09324618736383,CA
California,2015-11,422665.0,2300.0,3Bedroom,183.76739130434785,CA
California,2015-12,426040.0,2300.0,3Bedroom,185.23478260869564,CA
California,2016-01,428961.0,2300.0,3Bedroom,186.50478260869565,CA
California,2016-02,431530.0,2375.0,3Bedroom,181.6968421052632,CA
California,2016-03,433175.0,2400.0,3Bedroom,180.48958333333331,CA
California,2016-04,435838.0,2400.0,3Bedroom,181.59916666666663,CA
California,2016-05,438370.0,2400.0,3Bedroom,182.65416666666667,CA
California,2016-06,441092.0,2400.0,3Bedroom,183.78833333333333,CA
California,2016-07,443447.0,2500.0,3Bedroom,177.3788,CA
California,2016-08,446416.0,2400.0,3Bedroom,186.00666666666663,CA
California,2016-09,449224.0,2402.5,3Bedroom,186.9818938605619,CA
California,2016-10,452213.0,2395.0,3Bedroom,188.81544885177453,CA
California,2016-11,454686.0,2400.0,3Bedroom,189.4525,CA
California,2016-12,456802.0,2350.0,3Bedroom,194.38382978723405,CA
California,2017-01,459164.0,2475.0,3Bedroom,185.52080808080808,CA
California,2017-02,461725.0,2500.0,3Bedroom,184.69,CA
California,2017-03,464742.0,2595.0,3Bedroom,179.09132947976877,CA
California,2017-04,467467.0,2650.0,3Bedroom,176.40264150943395,CA
California,2017-05,470607.0,2700.0,3Bedroom,174.29888888888888,CA
California,2017-06,473923.0,2700.0,3Bedroom,175.52703703703705,CA
California,2017-07,476792.0,2748.5,3Bedroom,173.47353101691832,CA
California,2017-08,479391.0,2749.0,3Bedroom,174.38741360494726,CA
California,2017-09,482192.0,2700.0,3Bedroom,178.58962962962963,CA
California,2017-10,485309.0,2700.0,3Bedroom,179.74407407407406,CA
California,2017-11,489158.0,2675.0,3Bedroom,182.86280373831772,CA
California,2017-12,493116.0,2695.0,3Bedroom,182.9743970315399,CA
California,2018-01,497284.0,2699.0,3Bedroom,184.247499073731,CA
California,2018-02,501383.0,2700.0,3Bedroom,185.6974074074074,CA
California,2018-03,504989.0,2750.0,3Bedroom,183.63236363636364,CA
California,2018-04,507626.0,2799.0,3Bedroom,181.3597713469096,CA
California,2018-05,509573.0,2800.0,3Bedroom,181.99035714285716,CA
California,2018-06,511395.0,2809.0,3Bedroom,182.0558917764329,CA
California,2018-07,513539.0,2815.0,3Bedroom,182.42948490230907,CA
California,2018-08,515179.0,2847.0,3Bedroom,180.95504039339656,CA
California,2018-09,516247.0,2800.0,3Bedroom,184.37392857142856,CA
California,2018-10,517069.0,2795.0,3Bedroom,184.99785330948123,CA
California,2018-11,517842.0,2800.0,3Bedroom,184.94357142857143,CA
California,2018-12,517880.0,2800.0,3Bedroom,184.95714285714288,CA
California,2019-01,517493.0,2800.0,3Bedroom,184.81892857142856,CA
California,2019-02,516485.0,2800.0,3Bedroom,184.45892857142857,CA
California,2019-03,515996.0,2800.0,3Bedroom,184.2842857142857,CA
California,2019-04,516268.0,2895.0,3Bedroom,178.3309153713299,CA
California,2019-05,516931.0,2900.0,3Bedroom,178.25206896551725,CA
California,2019-06,517692.0,2900.0,3Bedroom,178.5144827586207,CA
California,2019-07,518589.0,2909.0,3Bedroom,178.27053970436577,CA
California,2019-08,519974.0,2900.0,3Bedroom,179.30137931034483,CA
California,2019-09,521874.0,2900.0,3Bedroom,179.95655172413794,CA
California,2019-10,523934.0,2850.0,3Bedroom,183.83649122807017,CA
California,2019-11,526007.0,2895.0,3Bedroom,181.6949913644214,CA
California,2019-12,528877.0,2895.0,3Bedroom,182.6863557858377,CA
Texas,2010-02,123787.0,1200.0,3Bedroom,103.15583333333332,TX
Texas,2010-03,123774.0,1200.0,3Bedroom,103.145,TX
Texas,2010-04,123878.0,1299.5,3Bedroom,95.3274336283186,TX
Texas,2010-05,123896.0,1287.5,3Bedroom,96.22990291262136,TX
Texas,2010-06,123768.0,1295.0,3Bedroom,95.57374517374518,TX
Texas,2010-07,123253.0,1300.0,3Bedroom,94.81,TX
Texas,2010-08,122686.0,1295.0,3Bedroom,94.73822393822394,TX
Texas,2010-09,122123.0,1250.0,3Bedroom,97.6984,TX
Texas,2010-10,121672.0,1250.0,3Bedroom,97.3376,TX
Texas,2010-11,121160.0,1250.0,3Bedroom,96.928,TX
Texas,2010-12,120750.0,1250.0,3Bedroom,96.6,TX
Texas,2011-01,120382.0,1250.0,3Bedroom,96.3056,TX
Texas,2011-02,119860.0,1200.0,3Bedroom,99.88333333333334,TX
Texas,2011-03,119278.0,1200.0,3Bedroom,99.39833333333333,TX
Texas,2011-04,118642.0,1200.0,3Bedroom,98.86833333333334,TX
Texas,2011-05,118142.0,1250.0,3Bedroom,94.5136,TX
Texas,2011-06,117646.0,1250.0,3Bedroom,94.1168,TX
Texas,2011-07,117418.0,1200.0,3Bedroom,97.84833333333331,TX
Texas,2011-08,117350.0,1195.0,3Bedroom,98.20083682008368,TX
Texas,2011-09,117404.0,1195.0,3Bedroom,98.24602510460252,TX
Texas,2011-10,117378.0,1175.0,3Bedroom,99.89617021276597,TX
Texas,2011-11,117179.0,1195.0,3Bedroom,98.05774058577406,TX
Texas,2011-12,116923.0,1195.0,3Bedroom,97.84351464435146,TX
Texas,2012-01,116810.0,1200.0,3Bedroom,97.34166666666668,TX
Texas,2012-02,117001.0,1200.0,3Bedroom,97.50083333333332,TX
Texas,2012-03,117301.0,1219.0,3Bedroom,96.22723543888434,TX
Texas,2012-04,117549.0,1200.0,3Bedroom,97.9575,TX
Texas,2012-05,117800.0,1200.0,3Bedroom,98.16666666666669,TX
Texas,2012-06,118109.0,1215.0,3Bedroom,97.2090534979424,TX
Texas,2012-07,118495.0,1208.5,3Bedroom,98.05130326851469,TX
Texas,2012-08,118817.0,1200.0,3Bedroom,99.01416666666668,TX
Texas,2012-09,119041.0,1200.0,3Bedroom,99.20083333333334,TX
Texas,2012-10,119256.0,1195.0,3Bedroom,99.79581589958158,TX
Texas,2012-11,119656.0,1225.0,3Bedroom,97.67836734693876,TX
Texas,2012-12,120177.0,1234.0,3Bedroom,97.38816855753646,TX
Texas,2013-01,120796.0,1250.0,3Bedroom,96.6368,TX
Texas,2013-02,121342.0,1235.0,3Bedroom,98.25263157894736,TX
Texas,2013-03,122017.0,1250.0,3Bedroom,97.6136,TX
Texas,2013-04,122783.0,1250.0,3Bedroom,98.2264,TX
Texas,2013-05,123565.0,1280.5,3Bedroom,96.49746192893402,TX
Texas,2013-06,124338.0,1250.0,3Bedroom,99.4704,TX
Texas,2013-07,125144.0,1295.0,3Bedroom,96.63629343629344,TX
Texas,2013-08,126002.0,1273.0,3Bedroom,98.98036135113904,TX
Texas,2013-09,126967.0,1275.0,3Bedroom,99.58196078431372,TX
Texas,2013-10,127971.0,1275.0,3Bedroom,100.36941176470587,TX
Texas,2013-11,128952.0,1295.0,3Bedroom,99.57683397683398,TX
Texas,2013-12,129812.0,1295.0,3Bedroom,100.24092664092665,TX
Texas,2014-01,130574.0,1295.0,3Bedroom,100.82934362934364,TX
Texas,2014-02,131374.0,1269.0,3Bedroom,103.52561071710008,TX
Texas,2014-03,132056.0,1269.0,3Bedroom,104.06304176516944,TX
Texas,2014-04,132731.0,1295.0,3Bedroom,102.4949806949807,TX
Texas,2014-05,133456.0,1325.0,3Bedroom,100.72150943396228,TX
Texas,2014-06,134317.0,1350.0,3Bedroom,99.49407407407408,TX
Texas,2014-07,135097.0,1350.0,3Bedroom,100.07185185185185,TX
Texas,2014-08,135953.0,1350.0,3Bedroom,100.70592592592592,TX
Texas,2014-09,136793.0,1350.0,3Bedroom,101.32814814814814,TX
Texas,2014-10,137699.0,1349.0,3Bedroom,102.07487027427725,TX
